,time,pressure,fr_temp,fr_temp_ADC,par,fluor,tilt,datetime,depth_m,id,dep_lat,dep_lon
24,1618462649.25,0.15960693359375,9.288993817142341,17594,0.0,0.23521536,8,2021-04-15 04:57:29.250000,1.5850836915018316,4440,47.687823,-122.258931
25,1618462649.5,0.16387939453125,9.298485275377743,17586,0.0,0.242290944,4,2021-04-15 04:57:29.500000,1.6275142300888787,4440,47.687823,-122.258931
26,1618462649.75,0.16265869140625,9.307981585964058,17578,0.0,0.247454208,6,2021-04-15 04:57:29.750000,1.6153912190640083,4440,47.687823,-122.258931
27,1618462650.0,0.1617431640625,9.316294841872946,17571,0.0,0.412296192,6,2021-04-15 04:57:30,1.6062989607953553,4440,47.687823,-122.258931
28,1618462650.25,0.1617431640625,9.326988783031993,17562,0.0,0.2533824,8,2021-04-15 04:57:30.250000,1.6062989607953553,4440,47.687823,-122.258931
29,1618462650.5,0.1629638671875,9.338878163875847,17552,0.0,0.23521536,10,2021-04-15 04:57:30.500000,1.6184219718202257,4440,47.687823,-122.258931
30,1618462650.75,0.16265869140625,9.349585115607795,17543,0.0,0.243247104,14,2021-04-15 04:57:30.750000,1.6153912190640083,4440,47.687823,-122.258931
31,1618462651.0,0.16510009765625,9.35910758842573,17535,0.0,0.2342592,13,2021-04-15 04:57:31,1.6396372411137494,4440,47.687823,-122.258931
32,1618462651.25,0.16326904296875,9.366252646910766,17529,0.0,0.206913024,13,2021-04-15 04:57:31.250000,1.6214527245764434,4440,47.687823,-122.258931
33,1618462651.5,0.157470703125,9.374592022292859,17522,0.0,0.254721024,15,2021-04-15 04:57:31.500000,1.5638684222083081,4440,47.687823,-122.258931
34,1618462651.75,0.145263671875,9.3817430381863,17516,0.0,0.196395264,13,2021-04-15 04:57:31.750000,1.442638311959602,4440,47.687823,-122.258931
35,1618462652.0,0.12664794921875,9.390089369376767,17509,0.0,0.182435328,12,2021-04-15 04:57:32,1.2577623938303253,4440,47.687823,-122.258931
36,1618462652.25,0.1055908203125,9.398439450563785,17502,0.0,0.214753536,10,2021-04-15 04:57:32.250000,1.0486404536513074,4440,47.687823,-122.258931
37,1618462652.5,0.08758544921875,9.406793284945422,17495,0.0,0.2246976,11,2021-04-15 04:57:32.500000,0.8698260410344659,4440,47.687823,-122.258931
38,1618462652.75,0.0714111328125,9.417539449202025,17486,0.0,0.222020352,12,2021-04-15 04:57:32.750000,0.7091961449549304,4440,47.687823,-122.258931
39,1618462653.0,0.05889892578125,9.42948692280936,17476,0.0,0.220681728,4,2021-04-15 04:57:33,0.5849352819500068,4440,47.687823,-122.258931
40,1618462653.25,0.059814453125,9.44742254345465,17461,0.019876712328767126,0.258928128,7,2021-04-15 04:57:33.250000,0.5940275402186597,4440,47.687823,-122.258931
41,1618462653.5,0.0634765625,9.470165864784292,17442,0.0,0.266959872,11,2021-04-15 04:57:33.500000,0.6303965732932715,4440,47.687823,-122.258931
42,1618462653.75,0.06317138671875,9.498934092657521,17418,0.0,0.236745216,8,2021-04-15 04:57:33.750000,0.6273658205370538,4440,47.687823,-122.258931
43,1618462654.0,0.0634765625,9.533755184246957,17389,0.0,0.31075200000000003,5,2021-04-15 04:57:34,0.6303965732932715,4440,47.687823,-122.258931
44,1618462654.25,0.06378173828125,9.568641588683818,17360,0.0,0.29545344,8,2021-04-15 04:57:34.250000,0.6334273260494891,4440,47.687823,-122.258931
45,1618462654.5,0.0634765625,9.601180950320384,17333,0.0,0.241334784,2,2021-04-15 04:57:34.500000,0.6303965732932715,4440,47.687823,-122.258931
46,1618462654.75,0.064697265625,9.628944621571407,17310,0.0,0.26715110400000003,7,2021-04-15 04:57:34.750000,0.642519584318142,4440,47.687823,-122.258931
47,1618462655.0,0.06591796875,9.65433028688716,17289,0.0,0.378830592,9,2021-04-15 04:57:35,0.6546425953430127,4440,47.687823,-122.258931
48,1618462655.25,0.06927490234375,9.689443701307994,17260,0.0,0.273079296,8,2021-04-15 04:57:35.250000,0.6879808756614069,4440,47.687823,-122.258931
49,1618462655.5,0.069580078125,9.710058263055146,17243,0.0,0.213797376,9,2021-04-15 04:57:35.500000,0.6910116284176245,4440,47.687823,-122.258931
50,1618462655.75,0.0677490234375,9.73069567587521,17226,0.0,0.237701376,7,2021-04-15 04:57:35.750000,0.6728271118803186,4440,47.687823,-122.258931
51,1618462656.0,0.06805419921875,9.75257201449773,17208,0.0,0.24515942400000001,7,2021-04-15 04:57:36,0.6758578646365363,4440,47.687823,-122.258931
52,1618462656.25,0.068359375,9.77569161999196,17189,0.0,0.317253888,6,2021-04-15 04:57:36.250000,0.6788886173927539,4440,47.687823,-122.258931
53,1618462656.5,0.067138671875,9.796401938384065,17172,0.0,0.276139008,5,2021-04-15 04:57:36.500000,0.6667656063678833,4440,47.687823,-122.258931
54,1618462656.75,0.06805419921875,9.818355638785192,17154,0.0,0.442510848,7,2021-04-15 04:57:36.750000,0.6758578646365363,4440,47.687823,-122.258931
55,1618462657.0,0.06805419921875,9.839113472304462,17137,0.0,0.282449664,6,2021-04-15 04:57:37,0.6758578646365363,4440,47.687823,-122.258931
56,1618462657.25,0.0689697265625,9.858671406491453,17121,0.0,0.23521536,6,2021-04-15 04:57:37.250000,0.6849501229051892,4440,47.687823,-122.258931
57,1618462657.5,0.069580078125,9.875801455364353,17107,0.0,0.237892608,8,2021-04-15 04:57:37.500000,0.6910116284176245,4440,47.687823,-122.258931
58,1618462657.75,0.0732421875,9.89172204167653,17094,0.0,0.31362048,7,2021-04-15 04:57:37.750000,0.7273806614922363,4440,47.687823,-122.258931
59,1618462658.0,0.07720947265625,9.905203938215948,17083,0.0,0.262561536,9,2021-04-15 04:57:38,0.7667804473230658,4440,47.687823,-122.258931
60,1618462658.25,0.07720947265625,9.918695594215308,17072,0.0,0.2581632,8,2021-04-15 04:57:38.250000,0.7667804473230658,4440,47.687823,-122.258931
61,1618462658.5,0.07598876953125,9.929741490323863,17063,0.0,0.38437632,7,2021-04-15 04:57:38.500000,0.7546574362981952,4440,47.687823,-122.258931
62,1618462658.75,0.074462890625,9.938337270545048,17056,0.0,0.339054336,9,2021-04-15 04:57:38.750000,0.7395036725171069,4440,47.687823,-122.258931
63,1618462659.0,0.084228515625,9.944479541232226,17051,0.0,0.28589184,7,2021-04-15 04:57:39,0.8364877607160718,4440,47.687823,-122.258931
64,1618462659.25,0.0885009765625,9.950623836413229,17046,0.0,0.286656768,10,2021-04-15 04:57:39.250000,0.8789182993031189,4440,47.687823,-122.258931
65,1618462659.5,0.08575439453125,9.955540731044493,17042,0.0,0.255677184,9,2021-04-15 04:57:39.500000,0.85164152449716,4440,47.687823,-122.258931
66,1618462659.75,0.08636474609375,9.957999664745273,17040,0.0,0.227757312,8,2021-04-15 04:57:39.750000,0.8577030300095954,4440,47.687823,-122.258931
67,1618462660.0,0.08575439453125,9.957999664745273,17040,0.0,0.216283392,10,2021-04-15 04:57:40,0.85164152449716,4440,47.687823,-122.258931
68,1618462660.25,0.08819580078125,9.95922925322742,17039,0.0,0.23961369600000001,9,2021-04-15 04:57:40.250000,0.8758875465469013,4440,47.687823,-122.258931
69,1618462660.5,0.0872802734375,9.95922925322742,17039,0.0,0.331978752,10,2021-04-15 04:57:40.500000,0.8667952882782483,4440,47.687823,-122.258931
70,1618462660.75,0.086669921875,9.957999664745273,17040,0.0,0.30214656,7,2021-04-15 04:57:40.750000,0.860733782765813,4440,47.687823,-122.258931
71,1618462661.0,0.0872802734375,9.956770157354299,17041,0.0,0.346703616,7,2021-04-15 04:57:41,0.8667952882782483,4440,47.687823,-122.258931
72,1618462661.25,0.0872802734375,9.954311385805568,17043,0.0,0.308074752,8,2021-04-15 04:57:41.250000,0.8667952882782483,4440,47.687823,-122.258931
73,1618462661.5,0.08819580078125,9.950623836413229,17046,0.0,0.30214656,7,2021-04-15 04:57:41.500000,0.8758875465469013,4440,47.687823,-122.258931
74,1618462661.75,0.09124755859375,9.94816587532057,17048,0.0,0.231773184,7,2021-04-15 04:57:41.750000,0.9061950741090777,4440,47.687823,-122.258931
75,1618462662.0,0.0897216796875,9.944479541232226,17051,0.0,0.267342336,9,2021-04-15 04:57:42,0.8910413103279895,4440,47.687823,-122.258931
76,1618462662.25,0.09002685546875,9.942022390088937,17053,0.0,0.25147008,8,2021-04-15 04:57:42.250000,0.8940720630842072,4440,47.687823,-122.258931
77,1618462662.5,0.09002685546875,9.937109059235468,17057,0.0,0.231581952,9,2021-04-15 04:57:42.500000,0.8940720630842072,4440,47.687823,-122.258931
78,1618462662.75,0.09124755859375,9.930969216270967,17062,0.0,0.271358208,9,2021-04-15 04:57:42.750000,0.9061950741090777,4440,47.687823,-122.258931
79,1618462663.0,0.09002685546875,9.923604073262197,17068,0.0,0.283788288,8,2021-04-15 04:57:43,0.8940720630842072,4440,47.687823,-122.258931
80,1618462663.25,0.09063720703125,9.917468676397618,17073,0.0,0.222020352,9,2021-04-15 04:57:43.250000,0.9001335685966425,4440,47.687823,-122.258931
81,1618462663.5,0.0897216796875,9.911335298468828,17078,0.0,0.23961369600000001,8,2021-04-15 04:57:43.500000,0.8910413103279895,4440,47.687823,-122.258931
82,1618462663.75,0.09002685546875,9.90643004891291,17082,0.0,0.332361216,8,2021-04-15 04:57:43.750000,0.8940720630842072,4440,47.687823,-122.258931
83,1618462664.0,0.0909423828125,9.901526090024902,17086,0.0,0.354161664,8,2021-04-15 04:57:44,0.9031643213528601,4440,47.687823,-122.258931
84,1618462664.25,0.09063720703125,9.896623421160655,17090,0.0,0.242673408,8,2021-04-15 04:57:44.250000,0.9001335685966425,4440,47.687823,-122.258931
85,1618462664.5,0.08941650390625,9.892947265703356,17093,0.0,0.25051392,8,2021-04-15 04:57:44.500000,0.8880105575717718,4440,47.687823,-122.258931
86,1618462664.75,0.09033203125,9.889271835250952,17096,0.0,0.370798848,7,2021-04-15 04:57:44.750000,0.8971028158404248,4440,47.687823,-122.258931
87,1618462665.0,0.08941650390625,9.886821950929289,17098,0.0,0.286656768,8,2021-04-15 04:57:45,0.8880105575717718,4440,47.687823,-122.258931
88,1618462665.25,0.0909423828125,9.88437238863122,17100,0.0,0.301381632,9,2021-04-15 04:57:45.250000,0.9031643213528601,4440,47.687823,-122.258931
89,1618462665.5,0.09033203125,9.881923148276428,17102,0.0,0.362002176,9,2021-04-15 04:57:45.500000,0.8971028158404248,4440,47.687823,-122.258931
90,1618462665.75,0.0909423828125,9.879474229784535,17104,0.0,0.535640832,9,2021-04-15 04:57:45.750000,0.9031643213528601,4440,47.687823,-122.258931
91,1618462666.0,0.09033203125,9.878249891212135,17105,0.0,0.328536576,9,2021-04-15 04:57:46,0.8971028158404248,4440,47.687823,-122.258931
92,1618462666.25,0.09002685546875,9.875801455364353,17107,0.0,0.250705152,8,2021-04-15 04:57:46.250000,0.8940720630842072,4440,47.687823,-122.258931
93,1618462666.5,0.08941650390625,9.87335334117904,17109,0.0,0.247454208,8,2021-04-15 04:57:46.500000,0.8880105575717718,4440,47.687823,-122.258931
94,1618462666.75,0.09002685546875,9.8721294046847,17110,0.0,0.2342592,8,2021-04-15 04:57:46.750000,0.8940720630842072,4440,47.687823,-122.258931
95,1618462667.0,0.08941650390625,9.869681772842739,17112,0.0,0.242673408,8,2021-04-15 04:57:47,0.8880105575717718,4440,47.687823,-122.258931
96,1618462667.25,0.09063720703125,9.867234462462932,17114,0.0,0.26198784,8,2021-04-15 04:57:47.250000,0.9001335685966425,4440,47.687823,-122.258931
97,1618462667.5,0.09002685546875,9.864787473465071,17116,0.0,0.291246336,8,2021-04-15 04:57:47.500000,0.8940720630842072,4440,47.687823,-122.258931
98,1618462667.75,0.08941650390625,9.862340805769179,17118,0.0,0.343835136,8,2021-04-15 04:57:47.750000,0.8880105575717718,4440,47.687823,-122.258931
99,1618462668.0,0.09002685546875,9.856225541700383,17123,0.0,0.367739136,9,2021-04-15 04:57:48,0.8940720630842072,4440,47.687823,-122.258931
100,1618462668.25,0.09002685546875,9.852557346405035,17126,0.0,0.454558464,9,2021-04-15 04:57:48.250000,0.8940720630842072,4440,47.687823,-122.258931
101,1618462668.5,0.0897216796875,9.847667542455326,17130,0.0,2.566715904,9,2021-04-15 04:57:48.500000,0.8910413103279895,4440,47.687823,-122.258931
102,1618462668.75,0.08941650390625,9.842779021475053,17134,0.0,1.294066944,8,2021-04-15 04:57:48.750000,0.8880105575717718,4440,47.687823,-122.258931
103,1618462669.0,0.089111328125,9.83789178282575,17138,0.0,0.630491904,8,2021-04-15 04:57:49,0.8849798048155542,4440,47.687823,-122.258931
104,1618462669.25,0.08941650390625,9.834227194984692,17141,0.0,0.453602304,8,2021-04-15 04:57:49.250000,0.8880105575717718,4440,47.687823,-122.258931
105,1618462669.5,0.08880615234375,9.830563327826951,17144,0.0,0.4015872,8,2021-04-15 04:57:49.500000,0.8819490520593366,4440,47.687823,-122.258931
106,1618462669.75,0.0897216796875,9.826900181083602,17147,0.0,0.33809817600000003,8,2021-04-15 04:57:49.750000,0.8910413103279895,4440,47.687823,-122.258931
107,1618462670.0,0.08941650390625,9.823237754486001,17150,0.0,0.28493568,8,2021-04-15 04:57:50,0.8880105575717718,4440,47.687823,-122.258931
108,1618462670.25,0.08941650390625,9.819576047765622,17153,0.0,0.274035456,8,2021-04-15 04:57:50.250000,0.8880105575717718,4440,47.687823,-122.258931
109,1618462670.5,0.08880615234375,9.81713530975128,17155,0.0,0.351101952,8,2021-04-15 04:57:50.500000,0.8819490520593366,4440,47.687823,-122.258931
110,1618462670.75,0.08941650390625,9.813474802229905,17158,0.0,0.313046784,8,2021-04-15 04:57:50.750000,0.8880105575717718,4440,47.687823,-122.258931
111,1618462671.0,0.09033203125,9.80981501387032,17161,0.0,0.253191168,8,2021-04-15 04:57:51,0.8971028158404248,4440,47.687823,-122.258931
112,1618462671.25,0.08941650390625,9.806155944404395,17164,0.0,0.304441344,8,2021-04-15 04:57:51.250000,0.8880105575717718,4440,47.687823,-122.258931
113,1618462671.5,0.08880615234375,9.801278302932928,17168,0.0,0.249175296,9,2021-04-15 04:57:51.500000,0.8819490520593366,4440,47.687823,-122.258931
114,1618462671.75,0.089111328125,9.796401938384065,17172,0.0,0.259501824,8,2021-04-15 04:57:51.750000,0.8849798048155542,4440,47.687823,-122.258931
115,1618462672.0,0.089111328125,9.79152685012383,17176,0.0,0.255103488,8,2021-04-15 04:57:52,0.8849798048155542,4440,47.687823,-122.258931
116,1618462672.25,0.09002685546875,9.786653037518704,17180,0.0,0.23712768,8,2021-04-15 04:57:52.250000,0.8940720630842072,4440,47.687823,-122.258931
117,1618462672.5,0.08941650390625,9.781780499935394,17184,0.0,0.265430016,8,2021-04-15 04:57:52.500000,0.8880105575717718,4440,47.687823,-122.258931
118,1618462672.75,0.08941650390625,9.778126933100452,17187,0.0,0.235597824,8,2021-04-15 04:57:52.750000,0.8880105575717718,4440,47.687823,-122.258931
119,1618462673.0,0.08880615234375,9.77447408284263,17190,0.0,0.217622016,8,2021-04-15 04:57:53,0.8819490520593366,4440,47.687823,-122.258931
120,1618462673.25,0.08941650390625,9.770821948895446,17193,0.0,0.33274368,7,2021-04-15 04:57:53.250000,0.8880105575717718,4440,47.687823,-122.258931
121,1618462673.5,0.08941650390625,9.767170530992416,17196,0.0,0.462590208,8,2021-04-15 04:57:53.500000,0.8880105575717718,4440,47.687823,-122.258931
122,1618462673.75,0.08941650390625,9.764736650061138,17198,0.0,0.28876032,9,2021-04-15 04:57:53.750000,0.8880105575717718,4440,47.687823,-122.258931
123,1618462674.0,0.08941650390625,9.761086424973257,17201,0.0,0.23904,8,2021-04-15 04:57:54,0.8880105575717718,4440,47.687823,-122.258931
124,1618462674.25,0.09033203125,9.757436915219728,17204,0.0,0.27441792,9,2021-04-15 04:57:54.250000,0.8971028158404248,4440,47.687823,-122.258931
125,1618462674.5,0.08941650390625,9.75500430599402,17206,0.0,0.262179072,9,2021-04-15 04:57:54.500000,0.8880105575717718,4440,47.687823,-122.258931
126,1618462674.75,0.08941650390625,9.751355987873467,17209,0.0,0.2581632,8,2021-04-15 04:57:54.750000,0.8880105575717718,4440,47.687823,-122.258931
127,1618462675.0,0.08941650390625,9.748924172823706,17211,0.0,0.24477696,8,2021-04-15 04:57:55,0.8880105575717718,4440,47.687823,-122.258931
128,1618462675.25,0.0897216796875,9.746492675306627,17213,0.0,0.26581248,8,2021-04-15 04:57:55.250000,0.8910413103279895,4440,47.687823,-122.258931
129,1618462675.5,0.09033203125,9.742846024232733,17216,0.0,0.230817024,8,2021-04-15 04:57:55.500000,0.8971028158404248,4440,47.687823,-122.258931
130,1618462675.75,0.09002685546875,9.740415320203283,17218,0.0,0.318210048,8,2021-04-15 04:57:55.750000,0.8940720630842072,4440,47.687823,-122.258931
131,1618462676.0,0.09002685546875,9.737984933431392,17220,0.0,0.333317376,8,2021-04-15 04:57:56,0.8940720630842072,4440,47.687823,-122.258931
132,1618462676.25,0.09002685546875,9.734339947959484,17223,0.0,0.29067264,8,2021-04-15 04:57:56.250000,0.8940720630842072,4440,47.687823,-122.258931
133,1618462676.5,0.0897216796875,9.7319103539877,17225,0.0,0.239804928,8,2021-04-15 04:57:56.500000,0.8910413103279895,4440,47.687823,-122.258931
134,1618462676.75,0.0897216796875,9.728266557348093,17228,0.0,0.233494272,8,2021-04-15 04:57:56.750000,0.8910413103279895,4440,47.687823,-122.258931
135,1618462677.0,0.08880615234375,9.724623473654844,17231,0.0,0.257971968,9,2021-04-15 04:57:57,0.8819490520593366,4440,47.687823,-122.258931
136,1618462677.25,0.08941650390625,9.720981102643293,17234,0.0,0.27824256,9,2021-04-15 04:57:57.250000,0.8880105575717718,4440,47.687823,-122.258931
137,1618462677.5,0.089111328125,9.717339444049003,17237,0.0,0.262561536,9,2021-04-15 04:57:57.500000,0.8849798048155542,4440,47.687823,-122.258931
138,1618462677.75,0.0897216796875,9.714912067309626,17239,0.0,0.230052096,8,2021-04-15 04:57:57.750000,0.8910413103279895,4440,47.687823,-122.258931
139,1618462678.0,0.09002685546875,9.711271595490132,17242,0.0,0.222594048,8,2021-04-15 04:57:58,0.8940720630842072,4440,47.687823,-122.258931
140,1618462678.25,0.09002685546875,9.708845009689469,17244,0.0,0.218769408,8,2021-04-15 04:57:58.250000,0.8940720630842072,4440,47.687823,-122.258931
141,1618462678.5,0.09002685546875,9.706418740127276,17246,0.0,0.226418688,8,2021-04-15 04:57:58.500000,0.8940720630842072,4440,47.687823,-122.258931
142,1618462678.75,0.089111328125,9.70399278672545,17248,0.0,0.277668864,8,2021-04-15 04:57:58.750000,0.8849798048155542,4440,47.687823,-122.258931
143,1618462679.0,0.08941650390625,9.70277992856029,17249,0.0,0.379786752,8,2021-04-15 04:57:59,0.8880105575717718,4440,47.687823,-122.258931
144,1618462679.25,0.09033203125,9.70035444925253,17251,0.0,0.281302272,8,2021-04-15 04:57:59.250000,0.8971028158404248,4440,47.687823,-122.258931
145,1618462679.5,0.08941650390625,9.697929285909765,17253,0.0,0.232155648,9,2021-04-15 04:57:59.500000,0.8880105575717718,4440,47.687823,-122.258931
146,1618462679.75,0.0897216796875,9.695504438454009,17255,0.0,0.213606144,9,2021-04-15 04:57:59.750000,0.8910413103279895,4440,47.687823,-122.258931
147,1618462680.0,0.089111328125,9.693079906807156,17257,0.0,0.23139072,9,2021-04-15 04:58:00,0.8849798048155542,4440,47.687823,-122.258931
148,1618462680.25,0.089111328125,9.69065569089122,17259,0.0,0.243629568,9,2021-04-15 04:58:00.250000,0.8849798048155542,4440,47.687823,-122.258931
149,1618462680.5,0.08941650390625,9.688231790628151,17261,0.0,0.241717248,8,2021-04-15 04:58:00.500000,0.8880105575717718,4440,47.687823,-122.258931
150,1618462680.75,0.09002685546875,9.687019958842086,17262,0.0,0.262561536,8,2021-04-15 04:58:00.750000,0.8940720630842072,4440,47.687823,-122.258931
151,1618462681.0,0.08941650390625,9.68580820594002,17263,0.0,0.29067264,8,2021-04-15 04:58:01,0.8880105575717718,4440,47.687823,-122.258931
152,1618462681.25,0.09002685546875,9.68459653191212,17264,0.0,0.219534336,7,2021-04-15 04:58:01.250000,0.8940720630842072,4440,47.687823,-122.258931
153,1618462681.5,0.09002685546875,9.68338493674878,17265,0.0,0.21609216,7,2021-04-15 04:58:01.500000,0.8940720630842072,4440,47.687823,-122.258931
154,1618462681.75,0.08941650390625,9.682173420440222,17266,0.0,0.274226688,8,2021-04-15 04:58:01.750000,0.8880105575717718,4440,47.687823,-122.258931
155,1618462682.0,0.09002685546875,9.682173420440222,17266,0.0,0.250131456,8,2021-04-15 04:58:02,0.8940720630842072,4440,47.687823,-122.258931
156,1618462682.25,0.09063720703125,9.682173420440222,17266,0.0,0.23999616000000001,9,2021-04-15 04:58:02.250000,0.9001335685966425,4440,47.687823,-122.258931
157,1618462682.5,0.09033203125,9.682173420440222,17266,0.0,0.252808704,9,2021-04-15 04:58:02.500000,0.8971028158404248,4440,47.687823,-122.258931
158,1618462682.75,0.09002685546875,9.682173420440222,17266,0.0,0.31591526400000003,8,2021-04-15 04:58:02.750000,0.8940720630842072,4440,47.687823,-122.258931
159,1618462683.0,0.0897216796875,9.682173420440222,17266,0.0,0.283597056,8,2021-04-15 04:58:03,0.8910413103279895,4440,47.687823,-122.258931
160,1618462683.25,0.089111328125,9.682173420440222,17266,0.0,0.217622016,8,2021-04-15 04:58:03.250000,0.8849798048155542,4440,47.687823,-122.258931
161,1618462683.5,0.0897216796875,9.682173420440222,17266,0.0,0.22890470400000001,8,2021-04-15 04:58:03.500000,0.8910413103279895,4440,47.687823,-122.258931
162,1618462683.75,0.0885009765625,9.682173420440222,17266,0.0,0.323564544,8,2021-04-15 04:58:03.750000,0.8789182993031189,4440,47.687823,-122.258931
163,1618462684.0,0.087890625,9.682173420440222,17266,0.0,0.291055104,7,2021-04-15 04:58:04,0.8728567937906836,4440,47.687823,-122.258931
164,1618462684.25,0.0885009765625,9.680961982976669,17267,0.0,0.3681216,8,2021-04-15 04:58:04.250000,0.8789182993031189,4440,47.687823,-122.258931
165,1618462684.5,0.0885009765625,9.680961982976669,17267,0.0,0.463928832,8,2021-04-15 04:58:04.500000,0.8789182993031189,4440,47.687823,-122.258931
166,1618462684.75,0.08941650390625,9.6797506243484,17268,0.0,0.433522944,8,2021-04-15 04:58:04.750000,0.8880105575717718,4440,47.687823,-122.258931
167,1618462685.0,0.09063720703125,9.678539344545698,17269,0.0,0.37959552,9,2021-04-15 04:58:05,0.9001335685966425,4440,47.687823,-122.258931
168,1618462685.25,0.09002685546875,9.676117021378161,17271,0.0,0.375962112,9,2021-04-15 04:58:05.250000,0.8940720630842072,4440,47.687823,-122.258931
169,1618462685.5,0.09033203125,9.673695013396014,17273,0.0,0.329301504,9,2021-04-15 04:58:05.500000,0.8971028158404248,4440,47.687823,-122.258931
170,1618462685.75,0.09002685546875,9.672484127575217,17274,0.0,0.284553216,9,2021-04-15 04:58:05.750000,0.8940720630842072,4440,47.687823,-122.258931
171,1618462686.0,0.09063720703125,9.67006259222552,17276,0.0,0.355500288,8,2021-04-15 04:58:06,0.9001335685966425,4440,47.687823,-122.258931
172,1618462686.25,0.089111328125,9.667641371866864,17278,0.0,0.26581248,8,2021-04-15 04:58:06.250000,0.8849798048155542,4440,47.687823,-122.258931
173,1618462686.5,0.0897216796875,9.665220466421488,17280,0.0,0.284361984,8,2021-04-15 04:58:06.500000,0.8910413103279895,4440,47.687823,-122.258931
174,1618462686.75,0.0897216796875,9.661589698545981,17283,0.0,0.303676416,8,2021-04-15 04:58:06.750000,0.8910413103279895,4440,47.687823,-122.258931
175,1618462687.0,0.08819580078125,9.660379599959981,17284,0.0,0.35760384,7,2021-04-15 04:58:07,0.8758875465469013,4440,47.687823,-122.258931
176,1618462687.25,0.0885009765625,9.657959638788554,17286,0.0,0.296600832,8,2021-04-15 04:58:07.250000,0.8789182993031189,4440,47.687823,-122.258931
177,1618462687.5,0.08880615234375,9.65674977618363,17287,0.0,0.33561216,8,2021-04-15 04:58:07.500000,0.8819490520593366,4440,47.687823,-122.258931
178,1618462687.75,0.08880615234375,9.65433028688716,17289,0.0,0.245350656,9,2021-04-15 04:58:07.750000,0.8819490520593366,4440,47.687823,-122.258931
