,time,pressure,fr_temp,fr_temp_ADC,sr_temp,sr_temp_ADC,temp_ref,par,fluor,tilt,datetime,depth_m,id,dep_lat,dep_lon
37,136800,1.5960693359375,8.223473043771378,18503,8.177881541729334,19083,8509,0.0,0,2,2019-10-02 14:00:00,15.850836915018316,4010,62.2,-174.6795
38,140400,1.5924072265625,8.20557756386927,18519,8.16054962913256,19099,8509,0.0,0,4,2019-10-02 15:00:00,15.814467881943704,4010,62.2,-174.6795
39,144000,1.65008544921875,8.162029749078783,18558,8.114049910447022,19142,8509,0.0,0,4,2019-10-02 16:00:00,16.38728015286884,4010,62.2,-174.6795
40,147600,1.64947509765625,8.1720701453483,18549,8.124853437774334,19132,8509,0.0,0,6,2019-10-02 17:00:00,16.381218647356405,4010,62.2,-174.6795
41,151200,1.656494140625,8.128601088618325,18588,8.085990051506087,19168,8509,0.0,0,4,2019-10-02 18:00:00,16.450925960749412,4010,62.2,-174.6795
42,154800,1.6778564453125,8.151994802468096,18567,8.104332094305391,19151,8509,0.0,0,6,2019-10-02 19:00:00,16.663078653684646,4010,62.2,-174.6795
43,158400,1.71142578125,8.151994802468096,18567,8.10649117057477,19149,8509,0.0,0,5,2019-10-02 20:00:00,16.996461456868587,4010,62.2,-174.6795
44,162000,1.65069580078125,8.133054752273381,18584,8.087068494950472,19167,8509,0.0,0,4,2019-10-02 21:00:00,16.393341658381278,4010,62.2,-174.6795
45,165600,1.64459228515625,8.111909400378977,18603,8.066588748569643,19186,8509,0.0,0,5,2019-10-02 22:00:00,16.332726603256923,4010,62.2,-174.6795
46,169200,1.63818359375,8.103013326222367,18611,8.055818980704089,19196,8509,0.0,0,5,2019-10-02 23:00:00,16.269080795376354,4010,62.2,-174.6795
47,172800,1.6571044921875,8.090788211665767,18622,8.045055442527428,19206,8509,0.0,0,4,2019-10-03 00:00:00,16.456987466261847,4010,62.2,-174.6795
48,176400,1.66748046875,8.083012801646419,18629,8.037524668790866,19213,8509,0.0,0,2,2019-10-03 01:00:00,16.560033059973247,4010,62.2,-174.6795
49,180000,1.671142578125,8.07413062273946,18637,8.028921800910098,19221,8509,0.0,0,3,2019-10-03 02:00:00,16.59640209304786,4010,62.2,-174.6795
50,183600,1.640625,8.06747178910075,18643,8.022472259458596,19227,8509,0.0,0,5,2019-10-03 03:00:00,16.293326817426095,4010,62.2,-174.6795
51,187200,1.62841796875,8.05970618135268,18650,8.012802137514484,19236,8509,0.0,0,4,2019-10-03 04:00:00,16.17209670717739,4010,62.2,-174.6795
52,190800,1.63818359375,8.049726621616628,18659,8.005284405093391,19243,8509,0.0,0,6,2019-10-03 05:00:00,16.269080795376354,4010,62.2,-174.6795
53,194400,1.7041015625,8.048618114283897,18660,8.004210691273897,19244,8509,0.0,0,5,2019-10-03 06:00:00,16.923723390719367,4010,62.2,-174.6795
54,198000,1.64276123046875,8.060815354100441,18649,8.014950619166711,19234,8509,0.0,0,3,2019-10-03 07:00:00,16.314542086719616,4010,62.2,-174.6795
55,201600,1.63177490234375,8.061924593431343,18648,8.016024953044166,19233,8509,0.0,0,8,2019-10-03 08:00:00,16.20543498749578,4010,62.2,-174.6795
56,205200,1.65374755859375,8.053052542689386,18656,8.006358180887958,19242,8509,0.0,0,6,2019-10-03 09:00:00,16.423649185943454,4010,62.2,-174.6795
57,208800,1.63848876953125,8.041968466517346,18666,7.9966964292671605,19251,8509,0.0,0,4,2019-10-03 10:00:00,16.27211154813257,4010,62.2,-174.6795
58,212400,1.63421630859375,8.034213567679387,18673,7.988112416357353,19259,8509,0.0,0,5,2019-10-03 11:00:00,16.229681009545523,4010,62.2,-174.6795
59,216000,1.60430908203125,8.02092702370112,18685,7.977387967761899,19269,8509,0.0,0,3,2019-10-03 12:00:00,15.932667239436194,4010,62.2,-174.6795
60,219600,1.614990234375,8.012074633373004,18693,7.966669698980468,19279,8509,0.0,0,5,2019-10-03 13:00:00,16.038743585903813,4010,62.2,-174.6795
61,223200,1.6021728515625,8.004332270108193,18700,7.958099528860771,19287,8509,0.0,0,4,2019-10-03 14:00:00,15.91145197014267,4010,62.2,-174.6795
62,226800,1.59912109375,8.005438123350245,18699,7.959170584188428,19286,8509,0.0,0,4,2019-10-03 15:00:00,15.881144442580494,4010,62.2,-174.6795
63,230400,1.595458984375,8.004332270108193,18700,7.95702853520919,19288,8509,0.0,0,6,2019-10-03 16:00:00,15.844775409505882,4010,62.2,-174.6795
64,234000,1.64337158203125,8.006544042797486,18698,7.955957603226864,19289,8509,0.0,0,5,2019-10-03 17:00:00,16.320603592232054,4010,62.2,-174.6795
65,237600,1.64947509765625,7.999909519039932,18704,7.953815924243031,19291,8509,0.0,0,5,2019-10-03 18:00:00,16.381218647356405,4010,62.2,-174.6795
66,241200,1.64947509765625,7.976707433697243,18725,7.9302737188509695,19313,8509,0.0,0,1,2019-10-03 19:00:00,16.381218647356405,4010,62.2,-174.6795
67,244800,1.64337158203125,7.956843104015263,18743,7.908897546003175,19333,8509,0.0,0,5,2019-10-03 20:00:00,16.320603592232054,4010,62.2,-174.6795
68,248400,1.6558837890625,7.9403058018392585,18758,7.896083627955761,19345,8509,0.0,0,5,2019-10-03 21:00:00,16.444864455236978,4010,62.2,-174.6795
69,252000,1.6497802734375,7.925985443039508,18771,7.8768792942496475,19363,8509,0.0,0,3,2019-10-03 22:00:00,16.384249400112623,4010,62.2,-174.6795
70,255600,1.65985107421875,7.921581412198009,18775,7.8736804997023455,19366,8509,0.0,0,3,2019-10-03 23:00:00,16.484264241067805,4010,62.2,-174.6795
71,259200,1.6693115234375,7.907275562307916,18788,7.86089082271144,19378,8509,0.0,0,4,2019-10-04 00:00:00,16.578217576510553,4010,62.2,-174.6795
72,262800,1.6510009765625,7.899577001186003,18795,7.853434239317153,19385,8509,0.0,0,5,2019-10-04 01:00:00,16.396372411137495,4010,62.2,-174.6795
73,266400,1.63726806640625,7.902875991448866,18792,7.856629551675667,19382,8509,0.0,0,4,2019-10-04 02:00:00,16.2599885371077,4010,62.2,-174.6795
74,270000,1.619873046875,7.9149773348754024,18781,7.869416296297459,19370,8509,0.0,0,3,2019-10-04 03:00:00,16.087235630003292,4010,62.2,-174.6795
75,273600,1.62841796875,7.917178431536968,18779,7.871548275737723,19368,8509,0.0,0,4,2019-10-04 04:00:00,16.17209670717739,4010,62.2,-174.6795
76,277200,1.64459228515625,7.916077850406623,18780,7.871548275737723,19368,8509,0.0,0,4,2019-10-04 05:00:00,16.332726603256923,4010,62.2,-174.6795
77,280800,1.62506103515625,7.9017762625278465,18793,7.857694777861468,19381,8509,0.0,0,2,2019-10-04 06:00:00,16.138758426858992,4010,62.2,-174.6795
78,284400,1.6302490234375,7.903975785880107,18791,7.858760065091587,19380,8509,0.0,0,5,2019-10-04 07:00:00,16.190281223714695,4010,62.2,-174.6795
79,288000,1.64794921875,7.896278600313167,18798,7.850239476117338,19388,8509,0.0,0,2,2019-10-04 08:00:00,16.366064883575316,4010,62.2,-174.6795
80,291600,1.69677734375,7.876500561070998,18816,7.832146182301415,19405,8509,0.0,0,5,2019-10-04 09:00:00,16.850985324570143,4010,62.2,-174.6795
81,295200,1.67083740234375,7.852356143942188,18838,7.806632656258557,19429,8509,0.0,0,4,2019-10-04 10:00:00,16.59337134029164,4010,62.2,-174.6795
82,298800,1.62139892578125,7.818387984515596,18869,7.7758504713100365,19458,8509,0.0,0,3,2019-10-04 11:00:00,16.10238939378438,4010,62.2,-174.6795
83,302400,1.6204833984375,7.792132928122783,18893,7.748295936801355,19484,8509,0.0,0,3,2019-10-04 12:00:00,16.09329713551573,4010,62.2,-174.6795
84,306000,1.6253662109375,7.7746502889677345,18909,7.732417658986094,19499,8509,0.0,0,6,2019-10-04 13:00:00,16.141789179615213,4010,62.2,-174.6795
85,309600,1.60797119140625,7.752820260825558,18929,7.704927419067474,19525,8509,0.0,0,6,2019-10-04 14:00:00,15.969036272510806,4010,62.2,-174.6795
86,313200,1.556396484375,7.732105634310187,18948,7.6869750032573165,19542,8509,0.0,0,8,2019-10-04 15:00:00,15.456839056710022,4010,62.2,-174.6795
87,316800,1.611328125,7.698357948677767,18979,7.652175654515986,19575,8509,0.0,0,4,2019-10-04 16:00:00,16.0023745528292,4010,62.2,-174.6795
88,320400,1.5960693359375,7.661415229949739,19013,7.615338375935323,19610,8509,0.0,0,7,2019-10-04 17:00:00,15.850836915018316,4010,62.2,-174.6795
89,324000,1.56036376953125,7.61913070456734,19052,7.57332792997579,19650,8509,0.0,0,4,2019-10-04 18:00:00,15.496238842540851,4010,62.2,-174.6795
90,327600,1.6485595703125,7.59315758405512,19076,7.545024530277431,19677,8509,0.0,0,3,2019-10-04 19:00:00,16.372126389087754,4010,62.2,-174.6795
91,331200,1.67144775390625,7.582346243103643,19086,7.5314123453701995,19690,8509,0.0,0,6,2019-10-04 20:00:00,16.599432845804078,4010,62.2,-174.6795
92,334800,1.62017822265625,7.596402223348321,19073,7.547119598962297,19675,8509,0.0,0,7,2019-10-04 21:00:00,16.090266382759513,4010,62.2,-174.6795
93,338400,1.6741943359375,7.597483896717961,19072,7.552358305539826,19670,8509,0.0,0,5,2019-10-04 22:00:00,16.626709620610036,4010,62.2,-174.6795
94,342000,1.6949462890625,7.546713749196613,19119,7.511535555900991,19709,8509,0.0,0,7,2019-10-04 23:00:00,16.832800808032836,4010,62.2,-174.6795
95,345600,1.663818359375,7.554266401842995,19112,7.509444500199834,19711,8509,0.0,0,7,2019-10-05 00:00:00,16.523664026898636,4010,62.2,-174.6795
96,349200,1.6876220703125,7.507920360908429,19155,7.462457938311843,19756,8509,0.0,0,3,2019-10-05 01:00:00,16.760062741883612,4010,62.2,-174.6795
97,352800,1.6619873046875,7.435938334622506,19222,7.380257175953943,19835,8509,0.0,0,4,2019-10-05 02:00:00,16.50547951036133,4010,62.2,-174.6795
98,356400,1.65374755859375,7.390958312817986,19264,7.34291910099023,19871,8509,0.0,0,2,2019-10-05 03:00:00,16.423649185943454,4010,62.2,-174.6795
99,360000,1.62200927734375,7.299197846711081,19350,7.251963576036644,19959,8509,0.0,0,0,2019-10-05 04:00:00,16.108450899296816,4010,62.2,-174.6795
100,363600,1.58203125,7.16769242752207,19474,7.1245519840331895,20083,8509,0.0,0,1,2019-10-05 05:00:00,15.711422288232304,4010,62.2,-174.6795
101,367200,1.63299560546875,7.088606844984554,19549,7.041794200549816,20164,8509,0.0,0,7,2019-10-05 06:00:00,16.217557998520654,4010,62.2,-174.6795
102,370800,1.66961669921875,7.072830473664794,19564,7.027527802818781,20178,8509,0.0,0,5,2019-10-05 07:00:00,16.58124832926677,4010,62.2,-174.6795
103,374400,1.69586181640625,7.066523714789582,19570,7.021416996377127,20184,8509,0.0,0,9,2019-10-05 08:00:00,16.841893066301488,4010,62.2,-174.6795
104,378000,1.6851806640625,7.065472798678741,19571,7.021416996377127,20184,8509,0.0,0,3,2019-10-05 09:00:00,16.73581671983387,4010,62.2,-174.6795
105,381600,1.6961669921875,7.065472798678741,19571,7.022435324043329,20183,8509,0.0,0,5,2019-10-05 10:00:00,16.844923819057705,4010,62.2,-174.6795
106,385200,1.62261962890625,7.061269735049109,19575,7.015308206509474,20190,8509,0.0,0,5,2019-10-05 11:00:00,16.114512404809254,4010,62.2,-174.6795
107,388800,1.72393798828125,7.028728543592479,19606,6.979713724439193,20225,8509,0.0,0,8,2019-10-05 12:00:00,17.12072231987351,4010,62.2,-174.6795
108,392400,1.59820556640625,7.014051389137705,19620,6.967525643429781,20237,8509,0.0,0,5,2019-10-05 13:00:00,15.87205218431184,4010,62.2,-174.6795
109,396000,1.66900634765625,6.977409716214652,19655,6.931009489975622,20273,8509,0.0,0,9,2019-10-05 14:00:00,16.575186823754336,4010,62.2,-174.6795
110,399600,1.6143798828125,6.9022616153251874,19727,6.853146589641426,20350,8509,0.0,0,2,2019-10-05 15:00:00,16.032682080391375,4010,62.2,-174.6795
111,403200,1.61895751953125,6.896013131601364,19733,6.850119593499301,20353,8509,0.0,0,4,2019-10-05 16:00:00,16.07814337173464,4010,62.2,-174.6795
112,406800,1.66259765625,6.855449736793275,19772,6.807793586038031,20395,8509,0.0,0,7,2019-10-05 17:00:00,16.511541015873764,4010,62.2,-174.6795
113,410400,1.67694091796875,6.810829636790004,19815,6.772595768837164,20430,8509,0.0,0,6,2019-10-05 18:00:00,16.653986395415995,4010,62.2,-174.6795
114,414000,1.6632080078125,6.804612190925923,19821,6.754520092594021,20448,8509,0.0,0,4,2019-10-05 19:00:00,16.5176025213862,4010,62.2,-174.6795
115,417600,1.66717529296875,6.752881895895371,19871,6.711410720114316,20491,8509,0.0,0,4,2019-10-05 20:00:00,16.55700230721703,4010,62.2,-174.6795
116,421200,1.73126220703125,6.72707133614864,19896,6.6803941252832715,20522,8509,0.0,0,5,2019-10-05 21:00:00,17.193460386022736,4010,62.2,-174.6795
117,424800,1.69189453125,6.72707133614864,19896,6.673397576722266,20529,8509,0.0,0,5,2019-10-05 22:00:00,16.80249328047066,4010,62.2,-174.6795
118,428400,1.7462158203125,6.716757271107383,19906,6.6703998666448,20532,8509,0.0,0,12,2019-10-05 23:00:00,17.3419672710774,4010,62.2,-174.6795
119,432000,1.69189453125,6.693056906250433,19929,6.646435677442639,20556,8509,0.0,0,1,2019-10-06 00:00:00,16.80249328047066,4010,62.2,-174.6795
120,435600,1.62841796875,6.667330326925992,19954,6.617520357263004,20585,8509,0.0,0,9,2019-10-06 01:00:00,16.17209670717739,4010,62.2,-174.6795
121,439200,1.68975830078125,6.639586096792527,19981,6.592629630372528,20610,8509,0.0,0,3,2019-10-06 02:00:00,16.781278011177136,4010,62.2,-174.6795
122,442800,1.67266845703125,6.604708526654633,20015,6.560818364978104,20642,8509,0.0,0,6,2019-10-06 03:00:00,16.611555856828947,4010,62.2,-174.6795
123,446400,1.6510009765625,6.568874319058409,20050,6.524104764766719,20679,8509,0.0,0,4,2019-10-06 04:00:00,16.396372411137495,4010,62.2,-174.6795
124,450000,1.6888427734375,6.546385763116064,20072,6.500329508297796,20703,8509,0.0,0,4,2019-10-06 05:00:00,16.772185752908484,4010,62.2,-174.6795
125,453600,1.68121337890625,6.504548765161644,20113,6.458796339517107,20745,8509,0.0,0,4,2019-10-06 06:00:00,16.696416934003043,4010,62.2,-174.6795
126,457200,1.64306640625,6.47806739476016,20139,6.431159385130229,20773,8509,0.0,0,4,2019-10-06 07:00:00,16.317572839475837,4010,62.2,-174.6795
127,460800,1.65740966796875,6.466875250206044,20150,6.420313322266907,20784,8509,0.0,0,4,2019-10-06 08:00:00,16.460018219018064,4010,62.2,-174.6795
128,464400,1.7352294921875,6.4201456847114855,20196,6.376992702950815,20828,8509,0.0,0,3,2019-10-06 09:00:00,17.232860171853567,4010,62.2,-174.6795
129,468000,1.7364501953125,6.418116666346066,20198,6.373059503237357,20832,8509,0.0,0,5,2019-10-06 10:00:00,17.244983182878435,4010,62.2,-174.6795
130,471600,1.70867919921875,6.415073560209919,20201,6.369127141779131,20836,8509,0.0,0,7,2019-10-06 11:00:00,16.96918468206263,4010,62.2,-174.6795
131,475200,1.712646484375,6.425219214265098,20191,6.376992702950815,20828,8509,0.0,0,4,2019-10-06 12:00:00,17.00858446789346,4010,62.2,-174.6795
132,478800,1.67816162109375,6.4394325781934185,20177,6.393718161442791,20811,8509,0.0,0,3,2019-10-06 13:00:00,16.666109406440864,4010,62.2,-174.6795
133,482400,1.651611328125,6.452640584723497,20164,6.404548600745784,20800,8509,0.0,0,3,2019-10-06 14:00:00,16.40243391664993,4010,62.2,-174.6795
134,486000,1.6534423828125,6.453656979802702,20163,6.405533501400441,20799,8509,0.0,0,5,2019-10-06 15:00:00,16.420618433187236,4010,62.2,-174.6795
135,489600,1.66748046875,6.452640584723497,20164,6.405533501400441,20799,8509,0.0,0,3,2019-10-06 16:00:00,16.560033059973247,4010,62.2,-174.6795
136,493200,1.630859375,6.448575568265937,20168,6.40060952369123,20804,8509,0.0,0,7,2019-10-06 17:00:00,16.19634272922713,4010,62.2,-174.6795
137,496800,1.64825439453125,6.448575568265937,20168,6.40060952369123,20804,8509,0.0,0,4,2019-10-06 18:00:00,16.369095636331537,4010,62.2,-174.6795
138,500400,1.64459228515625,6.454673431279957,20162,6.407503460416251,20797,8509,0.0,0,4,2019-10-06 19:00:00,16.332726603256923,4010,62.2,-174.6795
139,504000,1.6424560546875,6.454673431279957,20162,6.41045879328675,20794,8509,0.0,0,5,2019-10-06 20:00:00,16.3115113339634,4010,62.2,-174.6795
140,507600,1.6729736328125,6.46077332483145,20156,6.414399973452703,20790,8509,0.0,0,5,2019-10-06 21:00:00,16.614586609585164,4010,62.2,-174.6795
141,511200,1.67327880859375,6.467892435397118,20149,6.42129906463731,20783,8509,0.0,0,4,2019-10-06 22:00:00,16.61761736234138,4010,62.2,-174.6795
142,514800,1.67816162109375,6.48926638076324,20128,6.442011825476754,20762,8509,0.0,0,4,2019-10-06 23:00:00,16.666109406440864,4010,62.2,-174.6795
143,518400,1.68914794921875,6.515763953503097,20102,6.468676717092762,20735,8509,0.0,0,3,2019-10-07 00:00:00,16.7752165056647,4010,62.2,-174.6795
144,522000,1.68548583984375,6.531068462388873,20087,6.484496328986609,20719,8509,0.0,0,4,2019-10-07 01:00:00,16.738847472590088,4010,62.2,-174.6795
145,525600,1.67327880859375,6.510665289664303,20107,6.4627478559589235,20741,8509,0.0,0,4,2019-10-07 02:00:00,16.61761736234138,4010,62.2,-174.6795
146,529200,1.67572021484375,6.483156994352157,20134,6.4360915215335694,20768,8509,0.0,0,4,2019-10-07 03:00:00,16.641863384391122,4010,62.2,-174.6795
147,532800,1.66046142578125,6.467892435397118,20149,6.42129906463731,20783,8509,0.0,0,4,2019-10-07 04:00:00,16.49032574658024,4010,62.2,-174.6795
148,536400,1.666259765625,6.454673431279957,20162,6.41045879328675,20794,8509,0.0,0,4,2019-10-07 05:00:00,16.547910048948378,4010,62.2,-174.6795
149,540000,1.66015625,6.443495565932608,20173,6.395686859490411,20809,8509,0.0,0,4,2019-10-07 06:00:00,16.487294993824023,4010,62.2,-174.6795
150,543600,1.6644287109375,6.422174927885294,20194,6.379943153045872,20825,8509,0.0,0,3,2019-10-07 07:00:00,16.52972553241107,4010,62.2,-174.6795
151,547200,1.6827392578125,6.368475810516827,20247,6.332792476339762,20873,8509,0.0,0,4,2019-10-07 08:00:00,16.71157069778413,4010,62.2,-174.6795
152,550800,1.66900634765625,6.404933523405646,20211,6.3563527521235414,20849,8509,0.0,0,3,2019-10-07 09:00:00,16.575186823754336,4010,62.2,-174.6795
153,554400,1.6949462890625,6.418116666346066,20198,6.367161275289163,20838,8509,0.0,0,4,2019-10-07 10:00:00,16.832800808032836,4010,62.2,-174.6795
154,558000,1.69342041015625,6.395812288147738,20220,6.362247525254077,20843,8509,0.0,0,2,2019-10-07 11:00:00,16.817647044251746,4010,62.2,-174.6795
155,561600,1.64764404296875,6.4617901712602475,20155,6.419327632543855,20785,8509,0.0,0,5,2019-10-07 12:00:00,16.3630341308191,4010,62.2,-174.6795
156,565200,1.712646484375,6.463824033460412,20153,6.4242566076868,20780,8509,0.0,0,3,2019-10-07 13:00:00,17.00858446789346,4010,62.2,-174.6795
157,568800,1.57379150390625,6.475014313543454,20142,6.433132081534609,20771,8509,0.0,0,6,2019-10-07 14:00:00,15.629591963814429,4010,62.2,-174.6795
158,572400,1.63970947265625,6.450607963734683,20166,6.404548600745784,20800,8509,0.0,0,0,2019-10-07 15:00:00,16.28423455915744,4010,62.2,-174.6795
159,576000,1.60491943359375,6.4384169720602245,20178,6.392733891175965,20812,8509,0.0,0,1,2019-10-07 16:00:00,15.938728744948628,4010,62.2,-174.6795
160,579600,1.57806396484375,6.434355110555373,20182,6.3878133271992965,20817,8509,0.0,0,4,2019-10-07 17:00:00,15.672022502401475,4010,62.2,-174.6795
161,583200,1.65679931640625,6.432324517536813,20184,6.38584546894225,20819,8509,0.0,0,9,2019-10-07 18:00:00,16.45395671350563,4010,62.2,-174.6795
162,586800,1.6436767578125,6.429279050042794,20187,6.381910381908256,20823,8509,0.0,0,9,2019-10-07 19:00:00,16.32363434498827,4010,62.2,-174.6795
163,590400,1.6143798828125,6.429279050042794,20187,6.380926741260225,20824,8509,0.0,0,5,2019-10-07 20:00:00,16.032682080391375,4010,62.2,-174.6795
164,594000,1.51092529296875,6.44959173781325,20167,6.402578957116418,20802,8509,0.0,0,4,2019-10-07 21:00:00,15.005256896033591,4010,62.2,-174.6795
165,597600,1.52008056640625,6.455689939160891,20161,6.408488518788204,20796,8509,0.0,0,5,2019-10-07 22:00:00,15.09617947872012,4010,62.2,-174.6795
166,601200,1.6845703125,6.44146395940993,20175,6.396671287281947,20808,8509,0.0,0,7,2019-10-07 23:00:00,16.729755214321436,4010,62.2,-174.6795
167,604800,1.7340087890625,6.468909677069519,20148,6.419327632543855,20785,8509,0.0,0,7,2019-10-08 00:00:00,17.220737160828694,4010,62.2,-174.6795
168,608400,1.76544189453125,6.590366436811394,20029,6.544933255694502,20658,8509,0.0,0,8,2019-10-08 01:00:00,17.532904694719115,4010,62.2,-174.6795
169,612000,1.7584228515625,6.614959750180333,20005,6.566778805284741,20636,8509,0.0,0,8,2019-10-08 02:00:00,17.463197381326108,4010,62.2,-174.6795
170,615600,1.5460205078125,6.610858572919312,20009,6.556845806522404,20646,8509,0.0,0,2,2019-10-08 03:00:00,15.353793462998622,4010,62.2,-174.6795
171,619200,1.76727294921875,6.534130898536887,20084,6.488453351002477,20715,8509,0.0,0,7,2019-10-08 04:00:00,17.551089211256418,4010,62.2,-174.6795
172,622800,1.5802001953125,6.498434281730738,20119,6.450895843432988,20753,8509,0.0,0,4,2019-10-08 05:00:00,15.693237771695,4010,62.2,-174.6795
