IMEI_message_id,time,latitude,longitude,CEPradius
300434063921240,2019-06-29 14:42:23,72.45544,-163.48297,2
300434063921240,2019-06-29 14:42:33,72.42266,-163.51671,2
300434063921240,2019-06-29 14:43:28,72.42266,-163.51671,2
300434063921240,2019-06-29 14:43:37,72.42266,-163.51671,2
300434063921240,2019-06-29 14:43:45,72.42266,-163.51671,2
300434063921240,2019-06-29 14:44:02,72.42266,-163.51671,3
300434063921240,2019-06-29 14:45:26,72.42266,-163.51671,5
300434063921240,2019-06-29 14:47:58,72.46513,-163.59703,8
300434063921240,2019-06-29 14:48:07,72.45544,-163.48297,8
300434063921240,2019-06-29 14:48:16,72.45544,-163.48297,7
300434063921240,2019-06-29 14:48:25,72.45544,-163.48297,7
300434063921240,2019-06-29 14:48:34,72.45544,-163.48297,6
300434063921240,2019-06-29 14:48:47,72.45544,-163.48297,6
300434063921240,2019-06-29 14:49:00,72.45544,-163.48297,5
300434063921240,2019-06-29 14:49:12,72.45544,-163.48297,5
300434063921240,2019-06-29 14:49:21,72.45544,-163.48297,4
300434063921240,2019-06-29 14:49:44,72.46513,-163.59703,4
300434063921240,2019-06-29 14:50:53,72.45544,-163.48297,2
300434063921240,2019-06-29 14:51:02,72.46513,-163.59703,2
300434063921240,2019-06-29 14:51:11,72.45544,-163.48297,2
300434063921240,2019-06-29 14:51:19,72.42266,-163.51671,2
300434063921240,2019-06-29 14:51:28,72.45544,-163.48297,2
300434063921240,2019-06-29 14:51:37,72.41293,-163.40299,2
300434063921240,2019-06-29 14:51:47,72.45544,-163.48297,2
300434063921240,2019-06-29 14:52:00,72.45544,-163.48297,2
300434063921240,2019-06-29 14:52:12,72.45544,-163.48297,2
300434063921240,2019-06-29 14:52:20,72.45544,-163.48297,2
300434063921240,2019-06-29 14:52:30,72.42266,-163.51671,2
300434063921240,2019-06-29 14:52:38,72.45544,-163.48297,2
300434063921240,2019-06-29 14:52:49,72.42266,-163.51671,2
300434063921240,2019-06-29 14:52:58,72.45544,-163.48297,2
300434063921240,2019-06-29 14:53:09,72.45544,-163.48297,2
300434063921240,2019-06-29 14:53:29,72.42266,-163.51671,3
300434063921240,2019-06-29 14:56:46,72.46513,-163.59703,9
300434063921240,2019-06-29 14:57:00,72.45544,-163.48297,8
300434063921240,2019-06-29 14:57:12,72.45544,-163.48297,7
300434063921240,2019-06-29 14:57:24,72.45544,-163.48297,7
300434063921240,2019-06-29 14:57:37,72.45544,-163.48297,6
300434063921240,2019-06-29 14:57:49,72.42266,-163.51671,6
300434063921240,2019-06-29 14:58:04,72.45544,-163.48297,5
300434063921240,2019-06-29 14:58:16,72.45544,-163.48297,5
300434063921240,2019-06-29 14:58:25,72.45544,-163.48297,5
300434063921240,2019-06-29 14:58:34,72.45544,-163.48297,4
300434063921240,2019-06-29 14:58:47,72.45544,-163.48297,4
300434063921240,2019-06-29 14:58:59,72.45544,-163.48297,4
300434063921240,2019-06-29 14:59:08,72.46513,-163.59703,3
300434063921240,2019-06-29 14:59:17,72.45544,-163.48297,3
300434063921240,2019-06-29 15:00:24,72.45544,-163.48297,2
300434063921240,2019-06-29 15:00:37,72.42266,-163.51671,2
300434063921240,2019-06-29 15:00:49,72.45544,-163.48297,2
300434063921240,2019-06-29 15:00:58,72.45544,-163.48297,2
300434063921240,2019-06-29 15:01:07,72.42266,-163.51671,2
300434063921240,2019-06-29 15:01:16,72.42266,-163.51671,2
300434063921240,2019-06-29 15:01:25,72.45544,-163.48297,2
300434063921240,2019-06-29 15:01:34,72.45544,-163.48297,2
300434063921240,2019-06-29 15:01:43,72.45544,-163.48297,2
300434063921240,2019-06-29 15:01:51,72.45544,-163.48297,2
300434063921240,2019-06-29 15:02:04,72.45544,-163.48297,2
300434063921240,2019-06-29 15:02:16,72.42266,-163.51671,2
300434063921240,2019-06-29 15:06:00,72.46513,-163.59703,8
300434063921240,2019-06-29 15:06:12,72.45544,-163.48297,8
300434063921240,2019-06-29 15:06:27,72.45544,-163.48297,7
300434063921240,2019-06-29 15:07:08,72.45544,-163.48297,5
300434063921240,2019-06-29 15:07:17,72.45544,-163.48297,5
300434063921240,2019-06-29 15:07:25,72.45544,-163.48297,5
300434063921240,2019-06-29 15:07:36,72.45544,-163.48297,4
300434063921240,2019-06-29 15:07:46,72.45544,-163.48297,4
300434063921240,2019-06-29 15:10:31,72.42266,-163.51671,2
300434063921240,2019-06-29 15:53:55,72.45544,-163.48297,4
300434063921240,2019-06-29 15:54:04,72.45544,-163.48297,4
300434063921240,2019-06-29 15:54:17,72.45544,-163.48297,4
300434063921240,2019-06-29 15:54:38,72.45544,-163.48297,3
300434063921240,2019-06-29 15:54:50,72.45544,-163.48297,3
300434063921240,2019-06-29 15:55:04,72.45544,-163.48297,3
300434063921240,2019-06-29 15:57:58,72.45544,-163.48297,3
300434063921240,2019-06-29 16:15:58,72.45544,-163.48297,2
300434063921240,2019-06-29 16:19:56,72.49794,-163.56337,7
300434063921240,2019-06-29 16:20:07,72.49794,-163.56337,6
300434063921240,2019-06-29 16:20:20,72.48823,-163.44910,6
300434063921240,2019-06-29 16:20:30,72.48823,-163.44910,5
300434063921240,2019-06-29 16:21:35,72.45544,-163.48297,4
300434063921240,2019-06-29 16:21:49,72.45544,-163.48297,4
300434063921240,2019-06-29 16:22:20,72.45544,-163.48297,3
300434063921240,2019-06-29 16:22:33,72.45544,-163.48297,3
300434063921240,2019-06-29 16:22:47,72.45544,-163.48297,3
300434063921240,2019-06-29 16:23:13,72.46513,-163.59703,3
300434063921240,2019-06-29 16:23:32,72.45544,-163.48297,3
300434063921240,2019-06-29 16:24:48,72.42266,-163.51671,2
300434063921240,2019-06-29 16:26:03,72.45544,-163.48297,3
300434063921240,2019-06-29 16:26:15,72.46513,-163.59703,3
300434063921240,2019-06-29 16:29:16,72.48823,-163.44910,7
300434063921240,2019-06-29 16:29:28,72.49901,-163.44910,6
300434063921240,2019-06-29 16:29:38,72.48823,-163.44910,5
300434063921240,2019-06-29 16:29:50,72.48823,-163.44910,5
300434063921240,2019-06-29 16:30:00,72.48823,-163.44910,5
300434063921240,2019-06-29 16:30:30,72.48823,-163.44910,5
300434063921240,2019-06-29 16:30:43,72.48823,-163.44910,4
300434063921240,2019-06-29 16:31:49,72.45544,-163.48297,3
300434063921240,2019-06-29 16:34:01,72.45544,-163.48297,2
300434063921240,2019-06-29 16:34:15,72.45544,-163.48297,2
300434063921240,2019-06-29 16:35:23,72.45544,-163.48297,3
300434063921240,2019-06-29 16:35:36,72.45544,-163.48297,3
300434063921240,2019-06-29 16:38:46,72.48823,-163.44910,6
300434063921240,2019-06-29 16:38:59,72.48823,-163.44910,5
300434063921240,2019-06-29 16:39:11,72.48823,-163.44910,5
300434063921240,2019-06-29 16:41:01,72.45544,-163.48297,3
300434063921240,2019-06-29 16:41:14,72.45544,-163.48297,3
300434063921240,2019-06-29 16:43:17,72.48823,-163.44910,3
300434063921240,2019-06-29 16:43:26,72.45544,-163.48297,3
300434063921240,2019-06-29 16:43:54,72.45544,-163.48297,3
300434063921240,2019-06-29 16:44:03,72.45544,-163.48297,3
300434063921240,2019-06-29 17:06:22,72.48823,-163.44910,9
300434063921240,2019-06-29 17:06:30,72.48823,-163.44910,8
300434063921240,2019-06-29 17:09:44,72.45544,-163.48297,3
300434063921240,2019-06-29 17:10:24,72.48823,-163.44910,3
300434063921240,2019-06-29 17:10:33,72.45544,-163.48297,3
300434063921240,2019-06-29 17:10:45,72.45544,-163.48297,3
300434063921240,2019-06-29 17:54:39,72.45870,-163.10711,9
300434063921240,2019-06-29 17:55:03,72.47845,-163.33497,9
300434063921240,2019-06-29 18:02:01,72.47845,-163.33497,9
300434063921240,2019-06-29 18:02:52,72.47845,-163.33497,6
300434063921240,2019-06-29 18:03:59,72.48823,-163.44910,5
300434063921240,2019-06-29 18:04:09,72.47845,-163.33497,5
300434063921240,2019-06-29 18:04:21,72.47845,-163.33497,5
300434063921240,2019-06-29 18:04:34,72.45870,-163.10711,5
300434063921240,2019-06-29 18:04:45,72.48823,-163.44910,6
300434063921240,2019-06-29 18:04:57,72.47845,-163.33497,6
300434063921240,2019-06-29 18:05:10,72.47845,-163.33497,6
300434063921240,2019-06-29 18:05:20,72.47845,-163.33497,7
300434063921240,2019-06-29 18:05:31,72.48823,-163.44910,7
300434063921240,2019-06-29 18:05:55,72.48823,-163.44910,9
300434063921240,2019-06-29 18:28:19,72.48823,-163.44910,9
300434063921240,2019-06-29 18:28:28,72.46861,-163.22097,8
300434063921240,2019-06-29 18:28:39,72.49901,-163.44910,7
300434063921240,2019-06-29 18:28:48,72.47845,-163.33497,7
300434063921240,2019-06-29 18:29:01,72.47845,-163.33497,6
300434063921240,2019-06-29 18:29:11,72.48823,-163.44910,6
300434063921240,2019-06-29 18:29:19,72.47845,-163.33497,5
300434063921240,2019-06-29 18:29:28,72.47845,-163.33497,5
300434063921240,2019-06-29 18:29:37,72.47845,-163.33497,4
300434063921240,2019-06-29 18:29:45,72.47845,-163.33497,4
300434063921240,2019-06-29 18:29:54,72.47845,-163.33497,4
300434063921240,2019-06-29 18:30:21,72.46861,-163.22097,3
300434063921240,2019-06-29 18:31:33,72.43587,-163.25526,3
300434063921240,2019-06-29 18:31:46,72.47845,-163.33497,3
300434063921240,2019-06-29 18:31:58,72.48823,-163.44910,3
300434063921240,2019-06-29 18:32:10,72.48823,-163.44910,3
300434063921240,2019-06-29 18:32:23,72.47845,-163.33497,3
300434063921240,2019-06-29 18:32:36,72.48823,-163.44910,3
300434063921240,2019-06-29 18:32:48,72.44569,-163.36905,3
300434063921240,2019-06-29 18:32:59,72.48823,-163.44910,3
300434063921240,2019-06-29 18:33:08,72.47845,-163.33497,4
300434063921240,2019-06-29 18:33:20,72.48823,-163.44910,4
300434063921240,2019-06-29 18:33:30,72.48823,-163.44910,4
300434063921240,2019-06-29 18:33:39,72.48823,-163.44910,5
300434063921240,2019-06-29 18:33:47,72.48823,-163.44910,5
300434063921240,2019-06-29 18:33:59,72.48823,-163.44910,6
300434063921240,2019-06-29 18:34:29,72.45544,-163.48297,7
300434063921240,2019-06-29 18:37:13,72.49901,-163.44910,9
300434063921240,2019-06-29 18:37:23,72.47845,-163.33497,8
300434063921240,2019-06-29 18:37:32,72.49901,-163.44910,7
300434063921240,2019-06-29 18:37:40,72.47845,-163.33497,7
300434063921240,2019-06-29 18:37:49,72.47845,-163.33497,7
300434063921240,2019-06-29 18:37:58,72.47845,-163.33497,6
300434063921240,2019-06-29 18:38:06,72.47845,-163.33497,6
300434063921240,2019-06-29 18:38:15,72.47845,-163.33497,5
300434063921240,2019-06-29 18:38:35,72.47845,-163.33497,4
300434063921240,2019-06-29 18:38:44,72.47845,-163.33497,4
300434063921240,2019-06-29 18:38:52,72.47845,-163.33497,4
300434063921240,2019-06-29 18:39:02,72.47845,-163.33497,4
300434063921240,2019-06-29 18:39:26,72.47845,-163.33497,3
300434063921240,2019-06-29 18:40:39,72.48823,-163.44910,2
300434063921240,2019-06-29 18:40:51,72.47845,-163.33497,2
300434063921240,2019-06-29 18:41:02,72.48823,-163.44910,2
300434063921240,2019-06-29 18:41:24,72.44569,-163.36905,2
300434063921240,2019-06-29 18:41:36,72.47845,-163.33497,2
300434063921240,2019-06-29 18:41:48,72.47845,-163.33497,3
300434063921240,2019-06-29 18:42:01,72.47845,-163.33497,3
300434063921240,2019-06-29 18:42:11,72.47845,-163.33497,3
300434063921240,2019-06-29 18:42:20,72.47845,-163.33497,3
300434063921240,2019-06-29 18:42:30,72.47845,-163.33497,4
300434063921240,2019-06-29 18:42:42,72.44569,-163.36905,4
300434063921240,2019-06-29 18:42:52,72.44569,-163.36905,4
300434063921240,2019-06-29 18:43:01,72.48823,-163.44910,5
300434063921240,2019-06-29 18:46:09,72.53179,-163.41510,9
300434063921240,2019-06-29 18:46:22,72.49901,-163.44910,8
300434063921240,2019-06-29 18:46:31,72.48823,-163.44910,7
300434063921240,2019-06-29 18:46:44,72.49901,-163.44910,7
300434063921240,2019-06-29 18:46:57,72.47845,-163.33497,6
300434063921240,2019-06-29 18:47:10,72.47845,-163.33497,6
300434063921240,2019-06-29 18:47:19,72.47845,-163.33497,5
300434063921240,2019-06-29 18:47:28,72.47845,-163.33497,5
300434063921240,2019-06-29 18:47:39,72.47845,-163.33497,4
300434063921240,2019-06-29 18:47:48,72.47845,-163.33497,4
300434063921240,2019-06-29 18:47:58,72.47845,-163.33497,4
300434063921240,2019-06-29 18:48:07,72.47845,-163.33497,3
300434063921240,2019-06-29 18:48:38,72.47845,-163.33497,3
300434063921240,2019-06-29 18:49:58,72.47845,-163.33497,2
300434063921240,2019-06-29 18:50:11,72.47845,-163.33497,2
300434063921240,2019-06-29 18:50:24,72.48823,-163.44910,2
300434063921240,2019-06-29 18:51:23,72.48823,-163.44910,3
300434063921240,2019-06-29 18:51:34,72.48823,-163.44910,3
300434063921240,2019-06-29 18:51:48,72.48823,-163.44910,3
300434063921240,2019-06-29 18:51:59,72.48823,-163.44910,4
300434063921240,2019-06-29 18:52:14,72.48823,-163.44910,4
300434063921240,2019-06-29 18:52:25,72.44569,-163.36905,5
300434063921240,2019-06-29 18:52:33,72.48823,-163.44910,5
300434063921240,2019-06-29 18:52:42,72.48823,-163.44910,5
300434063921240,2019-06-29 18:55:05,72.49901,-163.44910,9
300434063921240,2019-06-29 18:55:17,72.47845,-163.33497,8
300434063921240,2019-06-29 18:55:30,72.47845,-163.33497,8
300434063921240,2019-06-29 18:55:40,72.48924,-163.33497,7
300434063921240,2019-06-29 18:55:52,72.48924,-163.33497,7
300434063921240,2019-06-29 18:56:05,72.47845,-163.33497,6
300434063921240,2019-06-29 18:56:16,72.48823,-163.44910,5
300434063921240,2019-06-29 18:56:27,72.47845,-163.33497,5
300434063921240,2019-06-29 18:56:40,72.47845,-163.33497,5
300434063921240,2019-06-29 18:56:50,72.47845,-163.33497,4
300434063921240,2019-06-29 18:57:08,72.47845,-163.33497,4
300434063921240,2019-06-29 18:57:18,72.47845,-163.33497,3
300434063921240,2019-06-29 18:57:44,72.47845,-163.33497,3
300434063921240,2019-06-29 18:59:44,72.47845,-163.33497,2
300434063921240,2019-06-29 18:59:54,72.44569,-163.36905,2
300434063921240,2019-06-29 19:00:03,72.44569,-163.36905,2
300434063921240,2019-06-29 19:00:13,72.47845,-163.33497,2
300434063921240,2019-06-29 19:00:26,72.47845,-163.33497,2
300434063921240,2019-06-29 19:00:36,72.48823,-163.44910,3
300434063921240,2019-06-29 19:00:47,72.47845,-163.33497,3
300434063921240,2019-06-29 19:01:00,72.47845,-163.33497,3
300434063921240,2019-06-29 19:01:09,72.47845,-163.33497,3
300434063921240,2019-06-29 19:01:20,72.48823,-163.44910,4
300434063921240,2019-06-29 19:03:44,72.47845,-163.33497,3
300434063921240,2019-06-29 19:03:56,72.47845,-163.33497,3
300434063921240,2019-06-29 19:04:09,72.47845,-163.33497,3
300434063921240,2019-06-29 19:04:22,72.48823,-163.44910,3
300434063921240,2019-06-29 19:04:36,72.47845,-163.33497,3
300434063921240,2019-06-29 19:04:48,72.48823,-163.44910,3
300434063921240,2019-06-29 19:04:57,72.47845,-163.33497,3
300434063921240,2019-06-29 19:05:10,72.47845,-163.33497,3
300434063921240,2019-06-29 19:05:21,72.47845,-163.33497,3
300434063921240,2019-06-29 19:05:32,72.44569,-163.36905,3
300434063921240,2019-06-29 19:05:44,72.44569,-163.36905,3
300434063921240,2019-06-29 19:06:04,72.47845,-163.33497,3
300434063921240,2019-06-29 19:06:15,72.48823,-163.44910,3
300434063921240,2019-06-29 19:06:23,72.44569,-163.36905,3
300434063921240,2019-06-29 19:07:31,72.48823,-163.44910,3
300434063921240,2019-06-29 19:08:19,72.47845,-163.33497,2
300434063921240,2019-06-29 19:08:32,72.44569,-163.36905,3
300434063921240,2019-06-29 19:08:40,72.47845,-163.33497,2
300434063921240,2019-06-29 19:08:52,72.47845,-163.33497,2
300434063921240,2019-06-29 19:09:05,72.47845,-163.33497,2
300434063921240,2019-06-29 19:09:13,72.47845,-163.33497,2
300434063921240,2019-06-29 19:09:22,72.47845,-163.33497,2
300434063921240,2019-06-29 19:09:30,72.48823,-163.44910,2
300434063921240,2019-06-29 19:09:39,72.47845,-163.33497,2
300434063921240,2019-06-29 19:09:48,72.48823,-163.44910,3
300434063921240,2019-06-29 19:14:14,72.47845,-163.33497,6
300434063921240,2019-06-29 19:14:26,72.47845,-163.33497,5
300434063921240,2019-06-29 19:14:35,72.47845,-163.33497,5
300434063921240,2019-06-29 19:14:44,72.47845,-163.33497,5
300434063921240,2019-06-29 19:14:53,72.47845,-163.33497,5
300434063921240,2019-06-29 19:15:05,72.47845,-163.33497,4
300434063921240,2019-06-29 19:15:17,72.47845,-163.33497,4
300434063921240,2019-06-29 19:15:31,72.47845,-163.33497,3
300434063921240,2019-06-29 19:15:42,72.47845,-163.33497,3
300434063921240,2019-06-29 19:16:30,72.47845,-163.33497,3
300434063921240,2019-06-29 19:16:39,72.48823,-163.44910,3
300434063921240,2019-06-29 19:16:52,72.48823,-163.44910,3
300434063921240,2019-06-29 19:17:51,72.47845,-163.33497,2
300434063921240,2019-06-29 19:18:26,72.47845,-163.33497,2
300434063921240,2019-06-29 19:18:35,72.47845,-163.33497,2
300434063921240,2019-06-29 19:18:44,72.44569,-163.36905,2
300434063921240,2019-06-29 19:18:52,72.47845,-163.33497,2
300434063921240,2019-06-29 19:19:05,72.47845,-163.33497,3
300434063921240,2019-06-29 19:19:17,72.45544,-163.48297,3
300434063921240,2019-06-29 19:19:26,72.44569,-163.36905,3
300434063921240,2019-06-29 19:19:38,72.48823,-163.44910,3
300434063921240,2019-06-29 19:41:44,72.47845,-163.33497,6
300434063921240,2019-06-29 19:41:53,72.47845,-163.33497,5
300434063921240,2019-06-29 19:42:01,72.47845,-163.33497,5
300434063921240,2019-06-29 19:42:11,72.47845,-163.33497,5
300434063921240,2019-06-29 19:44:47,72.47845,-163.33497,2
300434063921240,2019-06-29 19:47:05,72.44569,-163.36905,3
300434063921240,2019-06-29 19:47:14,72.47845,-163.33497,3
300434063921240,2019-06-29 19:47:47,72.47845,-163.33497,4
300434063921240,2019-06-29 19:47:56,72.47845,-163.33497,4
300434063921240,2019-06-29 19:48:05,72.47845,-163.33497,4
300434063921240,2019-06-29 19:48:18,72.47845,-163.33497,5
300434063921240,2019-06-29 19:51:08,72.47845,-163.33497,5
300434063921240,2019-06-29 19:51:28,72.47845,-163.33497,5
300434063921240,2019-06-29 19:51:57,72.47845,-163.33497,4
300434063921240,2019-06-29 19:52:08,72.47845,-163.33497,4
300434063921240,2019-06-29 19:52:36,72.47845,-163.33497,3
300434063921240,2019-06-29 19:54:55,72.47845,-163.33497,2
300434063921240,2019-06-29 19:55:26,72.47845,-163.33497,2
300434063921240,2019-06-29 19:55:35,72.48823,-163.44910,2
300434063921240,2019-06-29 19:55:44,72.44569,-163.36905,2
300434063921240,2019-06-29 19:55:54,72.47845,-163.33497,2
300434063921240,2019-06-29 19:56:05,72.44569,-163.36905,3
300434063921240,2019-06-29 19:56:15,72.47845,-163.33497,3
300434063921240,2019-06-29 19:57:48,72.47845,-163.33497,5
300434063921240,2019-06-29 19:58:18,72.47845,-163.33497,6
300434063921240,2019-06-29 20:19:37,72.47845,-163.33497,3
300434063921240,2019-06-29 20:19:47,72.48823,-163.44910,3
300434063921240,2019-06-29 20:19:56,72.47845,-163.33497,3
300434063921240,2019-06-29 20:20:04,72.47845,-163.33497,3
300434063921240,2019-06-29 20:20:13,72.47845,-163.33497,3
300434063921240,2019-06-29 20:20:23,72.48823,-163.44910,2
300434063921240,2019-06-29 20:20:33,72.47845,-163.33497,2
300434063921240,2019-06-29 20:20:45,72.47845,-163.33497,2
300434063921240,2019-06-29 20:20:56,72.47845,-163.33497,2
300434063921240,2019-06-29 20:21:06,72.48823,-163.44910,2
300434063921240,2019-06-29 20:21:18,72.47845,-163.33497,2
300434063921240,2019-06-29 20:21:30,72.47845,-163.33497,2
300434063921240,2019-06-29 20:21:41,72.47845,-163.33497,2
300434063921240,2019-06-29 20:21:54,72.47845,-163.33497,2
300434063921240,2019-06-29 20:23:33,72.44569,-163.36905,3
300434063921240,2019-06-29 20:23:48,72.47845,-163.33497,4
300434063921240,2019-06-29 20:27:19,72.43587,-163.25526,4
300434063921240,2019-06-29 20:28:42,72.47845,-163.33497,3
300434063921240,2019-06-29 20:29:52,72.47845,-163.33497,2
300434063921240,2019-06-29 20:30:01,72.48823,-163.44910,2
300434063921240,2019-06-29 20:30:13,72.48823,-163.44910,2
300434063921240,2019-06-29 20:30:32,72.47845,-163.33497,2
300434063921240,2019-06-29 20:30:46,72.47845,-163.33497,2
300434063921240,2019-06-29 20:31:44,72.47845,-163.33497,2
300434063921240,2019-06-29 20:32:44,72.47845,-163.33497,4
300434063921240,2019-06-29 20:32:54,72.47845,-163.33497,4
300434063921240,2019-06-29 20:33:04,72.46861,-163.22097,4
300434063921240,2019-06-29 20:33:12,72.44569,-163.36905,4
300434063921240,2019-06-29 20:33:24,72.47845,-163.33497,5
300434063921240,2019-06-29 20:33:36,72.47845,-163.33497,5
300434063921240,2019-06-29 20:33:46,72.43587,-163.25526,6
300434063921240,2019-06-29 20:33:55,72.46861,-163.22097,6
300434063921240,2019-06-29 20:35:02,72.46861,-163.22097,9
300434063921240,2019-06-29 20:37:47,72.47845,-163.33497,5
300434063921240,2019-06-29 20:37:57,72.47845,-163.33497,3
300434063921240,2019-06-29 20:38:06,72.48823,-163.44910,3
300434063921240,2019-06-29 20:38:19,72.47845,-163.33497,3
300434063921240,2019-06-29 20:38:30,72.47845,-163.33497,3
300434063921240,2019-06-29 20:38:39,72.47845,-163.33497,2
300434063921240,2019-06-29 20:38:47,72.47845,-163.33497,2
300434063921240,2019-06-29 20:38:57,72.46861,-163.22097,2
300434063921240,2019-06-29 20:39:10,72.47845,-163.33497,2
300434063921240,2019-06-29 20:40:31,72.47845,-163.33497,2
300434063921240,2019-06-29 20:40:40,72.47845,-163.33497,2
300434063921240,2019-06-29 20:40:51,72.47845,-163.33497,2
300434063921240,2019-06-29 20:43:09,72.44569,-163.36905,7
300434063921240,2019-06-29 20:43:23,72.44569,-163.36905,8
300434063921240,2019-06-29 20:43:36,72.46861,-163.22097,8
300434063921240,2019-06-29 20:43:51,72.43587,-163.25526,9
300434063921240,2019-06-29 21:04:32,72.47845,-163.33497,7
300434063921240,2019-06-29 21:04:43,72.47845,-163.33497,6
300434063921240,2019-06-29 21:04:53,72.47845,-163.33497,5
300434063921240,2019-06-29 21:05:02,72.48823,-163.44910,5
300434063921240,2019-06-29 21:05:10,72.47845,-163.33497,5
300434063921240,2019-06-29 21:05:19,72.47845,-163.33497,4
300434063921240,2019-06-29 21:05:28,72.47845,-163.33497,4
300434063921240,2019-06-29 21:05:40,72.47845,-163.33497,4
300434063921240,2019-06-29 21:05:53,72.47845,-163.33497,3
300434063921240,2019-06-29 21:08:43,72.47845,-163.33497,4
300434063921240,2019-06-29 21:08:52,72.44569,-163.36905,4
300434063921240,2019-06-29 21:09:03,72.47845,-163.33497,4
300434063921240,2019-06-29 21:09:12,72.47845,-163.33497,5
300434063921240,2019-06-29 21:10:18,72.46861,-163.22097,9
300434063921240,2019-06-29 21:13:31,72.47845,-163.33497,9
300434063921240,2019-06-29 21:13:40,72.46861,-163.22097,8
