,time,pressure,ttp_temp,ttp_temp_ADC,sst_temp,sst_temp_ADC,temp_ref,par,fluor,tilt,datetime,id,dep_lat,dep_lon
65,234000,8.08258056640625,3.5822900969780562,23271,3.5920815104746566,23118,8514,0.0,0,1,2019-10-03 17:00:00,300434063477010,59.7807,172.8528
66,237600,8.1085205078125,3.585755135421209,23267,3.595562863944224,23114,8514,0.0,0,1,2019-10-03 18:00:00,300434063477010,59.7807,172.8528
67,241200,8.126220703125,3.5926872051900887,23259,3.6025275899705207,23106,8514,0.0,0,0,2019-10-03 19:00:00,300434063477010,59.7807,172.8528
68,244800,8.13385009765625,3.6022231428297005,23248,3.612108487077421,23095,8514,0.0,0,1,2019-10-03 20:00:00,300434063477010,59.7807,172.8528
69,248400,8.1378173828125,3.6239144497737357,23223,3.633029965381411,23071,8514,0.0,0,3,2019-10-03 21:00:00,300434063477010,59.7807,172.8528
70,252000,8.1378173828125,3.6334668740408347,23212,3.64262710151138,23060,8514,0.0,0,1,2019-10-03 22:00:00,300434063477010,59.7807,172.8528
71,255600,8.135986328125,3.6630244890664585,23178,3.6714492177198963,23027,8514,0.0,0,3,2019-10-03 23:00:00,300434063477010,59.7807,172.8528
72,259200,8.116455078125,3.6578049280439586,23184,3.6679531716180804,23031,8514,0.0,0,2,2019-10-04 00:00:00,300434063477010,59.7807,172.8528
73,262800,8.10546875,3.618706162563626,23229,3.629541364746217,23075,8514,0.0,0,2,2019-10-04 01:00:00,300434063477010,59.7807,172.8528
74,266400,8.10150146484375,3.5770937841833756,23277,3.5868607415042675,23124,8514,0.0,0,1,2019-10-04 02:00:00,300434063477010,59.7807,172.8528
75,270000,8.09844970703125,3.5822900969780562,23271,3.5920815104746566,23118,8514,0.0,0,0,2019-10-04 03:00:00,300434063477010,59.7807,172.8528
76,273600,8.09478759765625,3.597021098840969,23254,3.6060109630223565,23102,8514,0.0,0,0,2019-10-04 04:00:00,300434063477010,59.7807,172.8528
77,277200,8.11004638671875,3.601356031556975,23249,3.611237285845334,23096,8514,0.0,0,1,2019-10-04 05:00:00,300434063477010,59.7807,172.8528
78,280800,8.1085205078125,3.6048247261754227,23245,3.6147223435855835,23092,8514,0.0,0,1,2019-10-04 06:00:00,300434063477010,59.7807,172.8528
79,284400,8.12591552734375,3.6100290160820236,23239,3.619079614037503,23087,8514,0.0,0,1,2019-10-04 07:00:00,300434063477010,59.7807,172.8528
80,288000,8.123779296875,3.6291242374798003,23217,3.6391366423387694,23064,8514,0.0,0,1,2019-10-04 08:00:00,300434063477010,59.7807,172.8528
81,291600,8.114013671875,3.671727106036201,23168,3.68194142718437,23015,8514,0.0,0,1,2019-10-04 09:00:00,300434063477010,59.7807,172.8528
82,295200,8.10211181640625,3.70570737429739,23129,3.715207111686425,22977,8514,0.0,0,1,2019-10-04 10:00:00,300434063477010,59.7807,172.8528
83,298800,8.095703125,3.70570737429739,23129,3.715207111686425,22977,8514,0.0,0,1,2019-10-04 11:00:00,300434063477010,59.7807,172.8528
84,302400,8.06549072265625,3.6378105536611542,23207,3.6478640584085724,23054,8514,0.0,0,2,2019-10-04 12:00:00,300434063477010,59.7807,172.8528
85,306000,8.05511474609375,3.5710333063340727,23284,3.5807717562478842,23131,8514,0.0,0,0,2019-10-04 13:00:00,300434063477010,59.7807,172.8528
86,309600,8.04107666015625,3.5502699362209,23308,3.560779571079422,23154,8514,0.0,0,1,2019-10-04 14:00:00,300434063477010,59.7807,172.8528
87,313200,8.04412841796875,3.5667056371312356,23289,3.5764237409474617,23136,8514,0.0,0,2,2019-10-04 15:00:00,300434063477010,59.7807,172.8528
88,316800,8.05023193359375,3.593553900817824,23258,3.603398370088655,23105,8514,0.0,0,2,2019-10-04 16:00:00,300434063477010,59.7807,172.8528
89,320400,8.06915283203125,3.6048247261754227,23245,3.6138510159436805,23093,8514,0.0,0,3,2019-10-04 17:00:00,300434063477010,59.7807,172.8528
90,324000,8.0914306640625,3.6082940863421413,23241,3.6182080756352093,23088,8514,0.0,0,3,2019-10-04 18:00:00,300434063477010,59.7807,172.8528
91,327600,8.11248779296875,3.609161530404208,23240,3.6182080756352093,23088,8514,0.0,0,1,2019-10-04 19:00:00,300434063477010,59.7807,172.8528
92,331200,8.121337890625,3.613499375027004,23235,3.6225661893229244,23083,8514,0.0,0,0,2019-10-04 20:00:00,300434063477010,59.7807,172.8528
93,334800,8.13873291015625,3.628255835292748,23218,3.6373916662866463,23066,8514,0.0,0,2,2019-10-04 21:00:00,300434063477010,59.7807,172.8528
94,338400,8.14117431640625,3.6543260573343446,23188,3.6635840675526765,23036,8514,0.0,0,1,2019-10-04 22:00:00,300434063477010,59.7807,172.8528
95,342000,8.14605712890625,3.685660008055777,23152,3.695065284810653,23000,8514,0.0,0,2,2019-10-04 23:00:00,300434063477010,59.7807,172.8528
96,345600,8.14788818359375,3.7022192795893147,23133,3.7117025680578877,22981,8514,0.0,0,2,2019-10-05 00:00:00,300434063477010,59.7807,172.8528
97,349200,8.1341552734375,3.7135580471521052,23120,3.723094826967383,22968,8514,0.0,0,2,2019-10-05 01:00:00,300434063477010,59.7807,172.8528
98,352800,8.12103271484375,3.7179210045342757,23115,3.727478382849881,22963,8514,0.0,0,2,2019-10-05 02:00:00,300434063477010,59.7807,172.8528
99,356400,8.109130859375,3.71268558191764,23121,3.723094826967383,22968,8514,0.0,0,3,2019-10-05 03:00:00,300434063477010,59.7807,172.8528
100,360000,8.11737060546875,3.6752093255494174,23164,3.684565434286128,23012,8514,0.0,0,0,2019-10-05 04:00:00,300434063477010,59.7807,172.8528
101,363600,8.12164306640625,3.6343355265049127,23211,3.6443725846942243,23058,8514,0.0,0,0,2019-10-05 05:00:00,300434063477010,59.7807,172.8528
102,367200,8.1298828125,3.6256508789133477,23221,3.6356468592158535,23068,8514,0.0,0,1,2019-10-05 06:00:00,300434063477010,59.7807,172.8528
103,370800,8.140869140625,3.6299926813701404,23216,3.6400091937425714,23063,8514,0.0,0,1,2019-10-05 07:00:00,300434063477010,59.7807,172.8528
104,374400,8.14239501953125,3.630861166967634,23215,3.640881787403373,23062,8514,0.0,0,1,2019-10-05 08:00:00,300434063477010,59.7807,172.8528
105,378000,8.13629150390625,3.6343355265049127,23211,3.643499821966543,23059,8514,0.0,0,1,2019-10-05 09:00:00,300434063477010,59.7807,172.8528
106,381600,8.13201904296875,3.6360729566154646,23209,3.646118236982886,23056,8514,0.0,0,0,2019-10-05 10:00:00,300434063477010,59.7807,172.8528
107,385200,8.1243896484375,3.6412862486807853,23203,3.6504831077472772,23051,8514,0.0,0,0,2019-10-05 11:00:00,300434063477010,59.7807,172.8528
108,388800,8.10302734375,3.643893458377704,23200,3.6548490361052473,23046,8514,0.0,0,1,2019-10-05 12:00:00,300434063477010,59.7807,172.8528
109,392400,8.0950927734375,3.6378105536611542,23207,3.6478640584085724,23054,8514,0.0,0,0,2019-10-05 13:00:00,300434063477010,59.7807,172.8528
110,396000,8.074951171875,3.6291242374798003,23217,3.6391366423387694,23064,8514,0.0,0,2,2019-10-05 14:00:00,300434063477010,59.7807,172.8528
111,399600,8.0657958984375,3.6100290160820236,23239,3.6199511946035727,23086,8514,0.0,0,1,2019-10-05 15:00:00,300434063477010,59.7807,172.8528
112,403200,8.07403564453125,3.581423941122125,23272,3.5920815104746566,23118,8514,0.0,0,2,2019-10-05 16:00:00,300434063477010,59.7807,172.8528
113,406800,8.0755615234375,3.577959732605052,23276,3.587730764592152,23123,8514,0.0,0,0,2019-10-05 17:00:00,300434063477010,59.7807,172.8528
114,410400,8.08837890625,3.5770937841833756,23277,3.587730764592152,23123,8514,0.0,0,1,2019-10-05 18:00:00,300434063477010,59.7807,172.8528
115,414000,8.11004638671875,3.5796917538899606,23274,3.590341086017645,23120,8514,0.0,0,1,2019-10-05 19:00:00,300434063477010,59.7807,172.8528
116,417600,8.12530517578125,3.581423941122125,23272,3.5912112772262503,23119,8514,0.0,0,0,2019-10-05 20:00:00,300434063477010,59.7807,172.8528
117,421200,8.1414794921875,3.6161025813875085,23232,3.627797317706211,23077,8514,0.0,0,0,2019-10-05 21:00:00,300434063477010,59.7807,172.8528
118,424800,8.15032958984375,3.6673752741570524,23173,3.6775689308512938,23020,8514,0.0,0,0,2019-10-05 22:00:00,300434063477010,59.7807,172.8528
119,428400,8.1640625,3.699603649837968,23136,3.7090746074188132,22984,8514,0.0,0,1,2019-10-05 23:00:00,300434063477010,59.7807,172.8528
120,432000,8.1549072265625,3.7074516738805983,23127,3.7178359666281153,22974,8514,0.0,0,1,2019-10-06 00:00:00,300434063477010,59.7807,172.8528
121,435600,8.15673828125,3.703091240218612,23132,3.7134547547004786,22979,8514,0.0,0,2,2019-10-06 01:00:00,300434063477010,59.7807,172.8528
122,439200,8.13079833984375,3.69873185728693,23137,3.7090746074188132,22984,8514,0.0,0,0,2019-10-06 02:00:00,300434063477010,59.7807,172.8528
123,442800,8.133544921875,3.693501984054251,23143,3.702944188893298,22991,8514,0.0,0,2,2019-10-06 03:00:00,300434063477010,59.7807,172.8528
124,446400,8.13079833984375,3.6778214301847356,23161,3.6880647048270703,23008,8514,0.0,0,0,2019-10-06 04:00:00,300434063477010,59.7807,172.8528
125,450000,8.13201904296875,3.6499784097354677,23193,3.66096311349213,23039,8514,0.0,0,0,2019-10-06 05:00:00,300434063477010,59.7807,172.8528
126,453600,8.12835693359375,3.613499375027004,23235,3.6251815636555307,23080,8514,0.0,0,1,2019-10-06 06:00:00,300434063477010,59.7807,172.8528
127,457200,8.13720703125,3.587487903707654,23265,3.5973037930184546,23112,8514,0.0,0,2,2019-10-06 07:00:00,300434063477010,59.7807,172.8528
128,460800,8.128662109375,3.586621498805812,23266,3.596433307449786,23113,8514,0.0,0,0,2019-10-06 08:00:00,300434063477010,59.7807,172.8528
129,464400,8.1329345703125,3.591820551105968,23260,3.601656851942437,23107,8514,0.0,0,0,2019-10-06 09:00:00,300434063477010,59.7807,172.8528
130,468000,8.13446044921875,3.591820551105968,23260,3.601656851942437,23107,8514,0.0,0,0,2019-10-06 10:00:00,300434063477010,59.7807,172.8528
131,471600,8.12652587890625,3.5926872051900887,23259,3.6025275899705207,23106,8514,0.0,0,0,2019-10-06 11:00:00,300434063477010,59.7807,172.8528
132,475200,8.10791015625,3.589220838077722,23263,3.5999155021412435,23109,8514,0.0,0,0,2019-10-06 12:00:00,300434063477010,59.7807,172.8528
133,478800,8.1024169921875,3.581423941122125,23272,3.5912112772262503,23119,8514,0.0,0,0,2019-10-06 13:00:00,300434063477010,59.7807,172.8528
134,482400,8.0914306640625,3.569302114332231,23286,3.579032424174102,23133,8514,0.0,0,0,2019-10-06 14:00:00,300434063477010,59.7807,172.8528
135,486000,8.0804443359375,3.5623790036822243,23294,3.5729460842666754,23140,8514,0.0,0,0,2019-10-06 15:00:00,300434063477010,59.7807,172.8528
136,489600,8.06610107421875,3.5822900969780562,23271,3.5920815104746566,23118,8514,0.0,0,1,2019-10-06 16:00:00,300434063477010,59.7807,172.8528
137,493200,8.0682373046875,3.580557826760696,23273,3.590341086017645,23120,8514,0.0,0,1,2019-10-06 17:00:00,300434063477010,59.7807,172.8528
138,496800,8.07708740234375,3.5658402275962544,23290,3.575554263825495,23137,8514,0.0,0,1,2019-10-06 18:00:00,300434063477010,59.7807,172.8528
139,500400,8.08258056640625,3.555458543354348,23302,3.565123810951036,23149,8514,0.0,0,0,2019-10-06 19:00:00,300434063477010,59.7807,172.8528
140,504000,8.10302734375,3.552864053623466,23305,3.562517141286321,23152,8514,0.0,0,0,2019-10-06 20:00:00,300434063477010,59.7807,172.8528
141,507600,8.1201171875,3.5545936720679947,23303,3.564254879143732,23150,8514,0.0,0,0,2019-10-06 21:00:00,300434063477010,59.7807,172.8528
142,511200,8.13262939453125,3.5718989645066017,23283,3.5807717562478842,23131,8514,0.0,0,0,2019-10-06 22:00:00,300434063477010,59.7807,172.8528
143,514800,8.140869140625,3.577959732605052,23276,3.587730764592152,23123,8514,0.0,0,0,2019-10-06 23:00:00,300434063477010,59.7807,172.8528
144,518400,8.14056396484375,3.5727646641320803,23282,3.581641485273053,23130,8514,0.0,0,1,2019-10-07 00:00:00,300434063477010,59.7807,172.8528
145,522000,8.14239501953125,3.5658402275962544,23290,3.575554263825495,23137,8514,0.0,0,1,2019-10-07 01:00:00,300434063477010,59.7807,172.8528
146,525600,8.13720703125,3.558918442348727,23298,3.5694690989271862,23144,8514,0.0,0,1,2019-10-07 02:00:00,300434063477010,59.7807,172.8528
147,529200,8.12957763671875,3.560648640208001,23296,3.570338282337275,23143,8514,0.0,0,1,2019-10-07 03:00:00,300434063477010,59.7807,172.8528
148,532800,8.12530517578125,3.557188410074275,23300,3.5668618003419965,23147,8514,0.0,0,0,2019-10-07 04:00:00,300434063477010,59.7807,172.8528
149,536400,8.12042236328125,3.555458543354348,23302,3.565123810951036,23149,8514,0.0,0,0,2019-10-07 05:00:00,300434063477010,59.7807,172.8528
150,540000,8.114013671875,3.5545936720679947,23303,3.564254879143732,23150,8514,0.0,0,1,2019-10-07 06:00:00,300434063477010,59.7807,172.8528
151,543600,8.118896484375,3.5545936720679947,23303,3.564254879143732,23150,8514,0.0,0,1,2019-10-07 07:00:00,300434063477010,59.7807,172.8528
152,547200,8.11981201171875,3.557188410074275,23300,3.5668618003419965,23147,8514,0.0,0,0,2019-10-07 08:00:00,300434063477010,59.7807,172.8528
153,550800,8.1280517578125,3.5597835205783213,23297,3.5694690989271862,23144,8514,0.0,0,0,2019-10-07 09:00:00,300434063477010,59.7807,172.8528
154,554400,8.13201904296875,3.564974859487563,23291,3.5746848286739805,23138,8514,0.0,0,1,2019-10-07 10:00:00,300434063477010,59.7807,172.8528
155,558000,8.12530517578125,3.5667056371312356,23289,3.575554263825495,23137,8514,0.0,0,1,2019-10-07 11:00:00,300434063477010,59.7807,172.8528
156,561600,8.1195068359375,3.5623790036822243,23294,3.572076775003211,23141,8514,0.0,0,1,2019-10-07 12:00:00,300434063477010,59.7807,172.8528
157,565200,8.11126708984375,3.560648640208001,23296,3.570338282337275,23143,8514,0.0,0,0,2019-10-07 13:00:00,300434063477010,59.7807,172.8528
158,568800,8.09326171875,3.5632442475343282,23293,3.5729460842666754,23140,8514,0.0,0,1,2019-10-07 14:00:00,300434063477010,59.7807,172.8528
159,572400,8.079833984375,3.624782643501419,23222,3.633902221095127,23070,8514,0.0,0,0,2019-10-07 15:00:00,300434063477010,59.7807,172.8528
160,576000,8.06640625,3.62131011865813,23226,3.6312855806276616,23073,8514,0.0,0,0,2019-10-07 16:00:00,300434063477010,59.7807,172.8528
161,579600,8.06732177734375,3.6117641123001363,23237,3.6208228173372277,23085,8514,0.0,0,0,2019-10-07 17:00:00,300434063477010,59.7807,172.8528
162,583200,8.06365966796875,3.6299926813701404,23216,3.6391366423387694,23064,8514,0.0,0,1,2019-10-07 18:00:00,300434063477010,59.7807,172.8528
163,586800,8.060302734375,3.6604145202712175,23181,3.669701109889729,23029,8514,0.0,0,2,2019-10-07 19:00:00,300434063477010,59.7807,172.8528
164,590400,8.079833984375,3.682175776313386,23156,3.691564654918295,23004,8514,0.0,0,0,2019-10-07 20:00:00,300434063477010,59.7807,172.8528
165,594000,8.09112548828125,3.7100684386288094,23124,3.72046520501965,22971,8514,0.0,0,1,2019-10-07 21:00:00,300434063477010,59.7807,172.8528
166,597600,8.1085205078125,3.733636368210739,23097,3.743268015892056,22945,8514,0.0,0,0,2019-10-07 22:00:00,300434063477010,59.7807,172.8528
167,601200,8.14056396484375,3.7310161928401726,23100,3.7406354498072574,22948,8514,0.0,0,1,2019-10-07 23:00:00,300434063477010,59.7807,172.8528
168,604800,8.11737060546875,3.7161756953240115,23117,3.7257248325777823,22965,8514,0.0,0,0,2019-10-08 00:00:00,300434063477010,59.7807,172.8528
169,608400,8.12286376953125,3.69873185728693,23137,3.7081987056767503,22985,8514,0.0,0,3,2019-10-08 01:00:00,300434063477010,59.7807,172.8528
170,612000,8.1317138671875,3.6943735246035203,23142,3.703819835320985,22990,8514,0.0,0,4,2019-10-08 02:00:00,300434063477010,59.7807,172.8528
171,615600,8.128662109375,3.696988398210749,23139,3.706447029875278,22987,8514,0.0,0,1,2019-10-08 03:00:00,300434063477010,59.7807,172.8528
172,619200,8.08502197265625,3.706579503066621,23128,3.7160833540680756,22976,8514,0.0,0,6,2019-10-08 04:00:00,300434063477010,59.7807,172.8528
173,622800,8.06365966796875,3.7144305544620124,23119,3.723094826967383,22968,8514,0.0,0,7,2019-10-08 05:00:00,300434063477010,59.7807,172.8528
174,626400,8.1317138671875,3.7135580471521052,23120,3.723094826967383,22968,8514,0.0,0,2,2019-10-08 06:00:00,300434063477010,59.7807,172.8528
175,630000,8.10943603515625,3.7144305544620124,23119,3.723971452869705,22967,8514,0.0,0,1,2019-10-08 07:00:00,300434063477010,59.7807,172.8528
176,633600,8.14788818359375,3.7161756953240115,23117,3.7257248325777823,22965,8514,0.0,0,3,2019-10-08 08:00:00,300434063477010,59.7807,172.8528
177,637200,8.179931640625,3.718793722279827,23114,3.7283552219573153,22962,8514,0.0,0,6,2019-10-08 09:00:00,300434063477010,59.7807,172.8528
178,640800,8.0841064453125,3.7214121281239727,23111,3.7309859952125066,22959,8514,0.0,0,0,2019-10-08 10:00:00,300434063477010,59.7807,172.8528
179,644400,8.084716796875,3.7214121281239727,23111,3.7309859952125066,22959,8514,0.0,0,3,2019-10-08 11:00:00,300434063477010,59.7807,172.8528
180,648000,8.14605712890625,3.718793722279827,23114,3.7283552219573153,22962,8514,0.0,0,1,2019-10-08 12:00:00,300434063477010,59.7807,172.8528
181,651600,8.13323974609375,3.7144305544620124,23119,3.724848121405273,22966,8514,0.0,0,1,2019-10-08 13:00:00,300434063477010,59.7807,172.8528
