,time,pressure,fr_temp,fr_temp_ADC,sr_temp,sr_temp_ADC,temp_ref,par,fluor,tilt,datetime
53,1560,-4.8675537109375,0.14623171112970113,27600,0.14325522405573565,27529,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:26:00
54,1590,-4.8675537109375,0.13411619713042455,27617,0.13080804875824015,27546,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:26:30
55,1620,-4.8675537109375,0.12343298591224539,27632,0.11836959753111387,27563,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:27:00
56,1650,-4.8675537109375,0.11204473155925143,27648,0.11032583130031526,27574,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:27:30
57,1680,-4.8675537109375,0.10137495792616846,27663,0.09790172398908226,27591,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:28:00
58,1710,-4.8675537109375,0.09142235859991388,27677,0.08840680256184896,27604,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:28:30
59,1740,-4.8675537109375,0.07934465179607741,27694,0.07526837147798915,27622,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:29:00
60,1770,-4.8675537109375,0.06940455035112336,27708,0.06724411759677196,27633,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:29:30
61,1800,-4.8675537109375,0.057342001464121495,27725,0.055578951206143756,27649,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:30:00
62,1830,-4.8675537109375,0.04741436814390454,27739,0.04683510792665402,27661,8534,0.13568493150684932,-10.77405853,175,2020-03-05 20:30:30
63,1860,-4.8675537109375,0.03607538404628485,27755,0.03518335127813543,27677,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:31:00
64,1890,-4.8675537109375,0.02545174625601021,27770,0.024994339637601115,27691,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:31:30
65,1920,-4.8675537109375,0.014834545856729164,27785,0.011902777451552993,27709,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:32:00
66,1950,-4.8675537109375,0.0021023923149527945,27803,0.0024537672973110602,27722,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:32:30
67,1980,-4.8675537109375,-0.007794000531362144,27817,-0.006263929182750871,27734,8534,0.13568493150684932,-10.753138028,177,2020-03-05 20:33:00
68,2010,-4.8675537109375,-0.0190973222721027,27833,-0.019332442681559314,27752,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:33:30
69,2040,-4.8675537109375,-0.029687566295137913,27848,-0.03094081799832793,27768,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:34:00
70,2070,-4.8675537109375,-0.04027141127244249,27863,-0.048339141447399925,27792,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:34:30
71,2100,-4.8675537109375,-0.0515538010094474,27879,-0.059928544401884665,27808,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:35:00
72,2130,-4.8675537109375,-0.06423780780261268,27897,-0.07440465027644905,27828,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:35:30
73,2160,-4.8675537109375,-0.0733927693669898,27910,-0.08091504254787196,27837,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:36:00
74,2190,-4.8675537109375,-0.08395024264098083,27925,-0.09176038458684843,27852,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:36:30
75,2220,-4.8675537109375,-0.09520453583530752,27941,-0.1083770288559549,27875,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:37:00
76,2250,-4.8675537109375,-0.10574886998210786,27956,-0.11631861485892614,27886,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:37:30
77,2280,-4.8675537109375,-0.1183936942101127,27974,-0.12930626456994787,27904,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:38:00
78,2310,-4.8675537109375,-0.12822224721634257,27988,-0.13940119203510903,27918,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:38:30
79,2340,-4.8675537109375,-0.13944812643671867,28004,-0.14732888745112405,27929,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:39:00
80,2370,-4.8675537109375,-0.15206864123035757,28022,-0.15669341051398078,27942,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:39:30
81,2400,-4.8675537109375,-0.1611778015816867,28035,-0.16677274831658906,27956,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:40:00
82,2430,-4.8675537109375,-0.17028222356918832,28048,-0.17468820646223548,27967,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:40:30
83,2460,-4.8675537109375,-0.1821808643451277,28065,-0.18907089218924966,27987,8534,0.13568493150684932,-10.77405853,175,2020-03-05 20:41:00
84,2490,-4.8675537109375,-0.1940714206755274,28082,-0.20344190751353608,28007,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:41:30
85,2520,-4.8675537109375,-0.2066526213105817,28100,-0.2156481080322692,28024,8534,0.13568493150684932,-10.77405853,175,2020-03-05 20:42:00
86,2550,-4.8675537109375,-0.2171300494744628,28115,-0.22354175670358245,28035,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:42:30
87,2580,-4.8675537109375,-0.22760120733772737,28130,-0.2350171494025517,28051,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:43:00
88,2610,-4.8675537109375,-0.23876353914869242,28146,-0.24505202068650078,28065,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:43:30
89,2640,-4.8675537109375,-0.24852474062879537,28160,-0.25651348479954095,28081,8534,0.13568493150684932,-10.77405853,175,2020-03-05 20:44:00
90,2670,-4.8675537109375,-0.2610668589322245,28178,-0.2715454042282772,28102,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:44:30
91,2700,-4.8675537109375,-0.27151175913957104,28193,-0.28012934489902364,28114,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:45:00
92,2730,-4.8675537109375,-0.28195042593796416,28208,-0.2872794502844158,28124,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:45:30
93,2760,-4.8675537109375,-0.29377338838850164,28225,-0.3008566980951173,28143,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:46:00
94,2790,-4.8675537109375,-0.3035039479793227,28239,-0.31228209685627917,28159,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:46:30
95,2820,-4.8675537109375,-0.31461796192292013,28255,-0.32227327349323787,28173,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:47:00
96,2850,-4.8675537109375,-0.32572491673784043,28271,-0.33225881230356435,28187,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:47:30
97,2880,-4.8675537109375,-0.33751833103383433,28288,-0.34651409974458147,28207,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:48:00
98,2910,-4.8675537109375,-0.347917682992545,28303,-0.3586220703429035,28224,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:48:30
99,2940,-4.8675537109375,-0.3583108530283994,28318,-0.36929869672911764,28239,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:49:00
100,2970,-4.8675537109375,-0.3700823146143648,28335,-0.3764128696471971,28249,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:49:30
101,3000,-4.8675537109375,-0.381154101081961,28351,-0.3870787674466101,28264,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:50:00
102,3030,-4.8675537109375,-0.39152753576200894,28366,-0.4012899676207553,28284,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:50:30
103,3060,-4.8675537109375,-0.4025857512628477,28382,-0.41194087955551595,28299,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:51:00
104,3090,-4.8675537109375,-0.4136369747417916,28398,-0.4204569933028779,28311,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:51:30
105,3120,-4.8675537109375,-0.42468121458676933,28414,-0.43818573641101466,28336,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:52:00
106,3150,-4.8675537109375,-0.4357184791705322,28430,-0.4488144569111796,28351,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:52:30
107,3180,-4.8675537109375,-0.44605958719682803,28445,-0.4608526215871507,28368,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:53:00
108,3210,-4.8675537109375,-0.4570833609839724,28461,-0.46722245090722936,28377,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:53:30
109,3240,-4.8675537109375,-0.4674118360583748,28476,-0.4827834899072627,28399,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:54:00
110,3270,-4.8675537109375,-0.47773420892633567,28491,-0.49126555966466867,28411,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:54:30
111,3300,-4.8675537109375,-0.4887380217048758,28507,-0.5018624266479605,28426,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:55:00
112,3330,-4.8675537109375,-0.5004219831618002,28524,-0.5096294268360566,28437,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:55:30
113,3360,-4.8675537109375,-0.5093515070499279,28537,-0.5188042107194519,28450,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:56:00
114,3390,-4.8675537109375,-0.5210216930479987,28554,-0.5300897181450068,28466,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:56:30
115,3420,-4.8675537109375,-0.5333698673231879,28572,-0.5441864755034658,28486,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:57:00
116,3450,-4.8675537109375,-0.5436533475713077,28587,-0.5540475190315988,28500,8534,0.13568493150684932,-10.77405853,175,2020-03-05 20:57:30
117,3480,-4.8675537109375,-0.5539307759660232,28602,-0.5674215677253187,28519,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:58:00
118,3510,-4.8675537109375,-0.5642021592648803,28617,-0.5730497190031087,28527,8534,0.13568493150684932,-10.77405853,176,2020-03-05 20:58:30
119,3540,-4.8675537109375,-0.5772039105839326,28636,-0.5843006458100035,28543,8534,0.13568493150684932,-10.77405853,177,2020-03-05 20:59:00
120,3570,-4.8675537109375,-0.5874616166252054,28651,-0.594139332635109,28557,8534,0.13568493150684932,-10.77405853,175,2020-03-05 20:59:30
121,3600,-4.8675537109375,-0.5970300412892016,28665,-0.6060789475276351,28574,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:00:00
122,3630,-4.8675537109375,-0.607958966122851,28681,-0.6180104976980942,28591,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:00:30
123,3660,-4.8675537109375,-0.6188810532660796,28697,-0.6222197094908211,28597,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:01:00
124,3690,-4.8675537109375,-0.6297963108357862,28713,-0.6341403649266795,28614,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:01:30
125,3720,-4.8675537109375,-0.640704746934432,28729,-0.6488547805886355,28635,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:02:00
126,3750,-4.8675537109375,-0.6509252176888367,28744,-0.662857120411104,28655,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:02:30
127,3780,-4.8675537109375,-0.6618204601923026,28760,-0.6796452846718353,28679,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:03:00
128,3810,-4.8675537109375,-0.6733892072187473,28777,-0.6915272504331256,28696,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:03:30
129,3840,-4.8675537109375,-0.6849502898728019,28794,-0.6985129084142159,28706,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:04:00
130,3870,-4.8675537109375,-0.6951448879662507,28809,-0.709684214765673,28722,8534,0.13568493150684932,-10.77405853,175,2020-03-05 21:04:30
131,3900,-4.8675537109375,-0.705333533095029,28824,-0.7187556985382457,28735,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:05:00
132,3930,-4.8675537109375,-0.716194867173499,28840,-0.7333997928418512,28756,8534,0.13568493150684932,-10.77405853,175,2020-03-05 21:05:30
133,3960,-4.8675537109375,-0.7263712303973762,28855,-0.7396721158406194,28765,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:06:00
134,3990,-4.8675537109375,-0.7385750355846881,28873,-0.751513758616511,28782,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:06:30
135,4020,-4.8675537109375,-0.7480609849185385,28887,-0.7619556726428414,28797,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:07:00
136,4050,-4.8675537109375,-0.7622802432339881,28908,-0.7703047575685673,28809,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:07:30
137,4080,-4.8675537109375,-0.7704003320748711,28920,-0.7862961369185655,28832,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:08:00
138,4110,-4.8675537109375,-0.7805451295482158,28935,-0.7994954839731463,28851,8534,0.13568493150684932,-10.77405853,175,2020-03-05 21:08:30
139,4140,-4.8675537109375,-0.7920354371368035,28952,-0.8022730360394803,28855,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:09:00
140,4170,-4.8675537109375,-0.8041933986446566,28970,-0.8147666116548749,28873,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:09:30
141,4200,-4.8675537109375,-0.8149933636261721,28986,-0.8230907492182951,28885,8534,0.13568493150684932,-10.77405853,175,2020-03-05 21:10:00
142,4230,-4.8675537109375,-0.8251122589713873,29001,-0.8355695950438076,28903,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:10:30
143,4260,-4.8675537109375,-0.8365732453236205,29018,-0.8452692641574231,28917,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:11:00
144,4290,-4.8675537109375,-0.8473531777304402,29034,-0.8625768451867089,28942,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:11:30
145,4320,-4.8675537109375,-0.8587995566737732,29051,-0.8736447897964581,28958,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:12:00
146,4350,-4.8675537109375,-0.869565757559883,29067,-0.885396874519472,28975,8534,0.13568493150684932,-10.77405853,175,2020-03-05 21:12:30
147,4380,-4.8675537109375,-0.8803253126856703,29083,-0.8923062085698348,28985,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:13:00
148,4410,-4.8675537109375,-0.8904063668382491,29098,-0.8985222951943683,28994,8534,0.13568493150684932,-10.77405853,175,2020-03-05 21:13:30
149,4440,-4.8675537109375,-0.9011530679421753,29114,-0.9130179803820511,29015,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:14:00
150,4470,-4.8675537109375,-0.9118931461126749,29130,-0.9268123229597904,29035,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:14:30
151,4500,-4.8675537109375,-0.9239678272216452,29148,-0.9399069579776551,29054,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:15:00
152,4530,-4.8675537109375,-0.9346938573560806,29164,-0.9543686671549381,29075,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:15:30
153,4560,-4.8675537109375,-0.9447435174322436,29179,-0.9633152111290428,29088,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:16:00
154,4590,-4.8675537109375,-0.9554567694341358,29195,-0.9743201113889199,29104,8534,0.13568493150684932,-10.77405853,175,2020-03-05 21:16:30
155,4620,-4.8675537109375,-0.9661634375723338,29211,-0.9846309679149385,29119,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:17:00
156,4650,-4.8675537109375,-0.9768635295243371,29227,-0.9915015221629346,29129,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:17:30
157,4680,-4.8675537109375,-0.9875570529541733,29243,-1.0024888399956922,29145,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:18:00
158,4710,-4.8675537109375,-0.9989117330059116,29260,-1.0114109936873206,29158,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:18:30
159,4740,-4.8675537109375,-1.0095917330079374,29276,-1.0237572907825552,29176,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:19:00
160,4770,-4.8675537109375,-1.0202651878777829,29292,-1.0374652587133255,29196,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:19:30
161,4800,-4.8675537109375,-1.0309321052266682,29308,-1.0456849223976974,29208,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:20:00
162,4830,-4.8675537109375,-1.0409264096010133,29323,-1.0586915508448556,29227,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:20:30
163,4860,-4.8675537109375,-1.050914981035362,29338,-1.0675852923159255,29240,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:21:00
164,4890,-4.8675537109375,-1.0615631452889147,29354,-1.081942625288832,29261,8534,0.13568493150684932,-10.77405853,175,2020-03-05 21:21:30
165,4920,-4.8675537109375,-1.073534551175726,29372,-1.086042571562075,29267,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:22:00
166,4950,-4.8675537109375,-1.083504438440741,29387,-1.0962882631872617,29282,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:22:30
167,4980,-4.8675537109375,-1.0954607712763504,29405,-1.1058455334023165,29296,8534,0.13568493150684932,-10.77405853,175,2020-03-05 21:23:00
168,5010,-4.8675537109375,-1.1047544670915386,29419,-1.1194897843569152,29316,8534,0.13568493150684932,-10.77405853,175,2020-03-05 21:23:30
169,5040,-4.8675537109375,-1.1166962180072346,29437,-1.1338048773965852,29337,8534,0.13568493150684932,-10.77405853,175,2020-03-05 21:24:00
170,5070,-4.8675537109375,-1.127304233921052,29453,-1.1440228222804762,29352,8534,0.13568493150684932,-10.77405853,175,2020-03-05 21:24:30
171,5100,-4.8675537109375,-1.1379057881797507,29469,-1.1528735797722902,29365,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:25:00
172,5130,-4.8675537109375,-1.1478388834437965,29484,-1.161719889446772,29378,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:25:30
173,5160,-4.8675537109375,-1.1584279394879218,29500,-1.1698817696439505,29390,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:26:00
174,5190,-4.8675537109375,-1.1690105557798347,29516,-1.178719537677921,29403,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:26:30
175,5220,-4.8675537109375,-1.1822297815633078,29536,-1.1909491256407705,29421,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:27:00
176,5250,-4.8675537109375,-1.1914772673218295,29550,-1.199776323648905,29434,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:27:30
177,5280,-4.8675537109375,-1.202039807228232,29566,-1.2092775877928261,29448,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:28:00
178,5310,-4.8675537109375,-1.2145744995445966,29585,-1.2241977885266238,29470,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:28:30
179,5340,-4.8675537109375,-1.2251230289559203,29601,-1.2357183754525636,29487,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:29:00
180,5370,-4.8675537109375,-1.2336890013798438,29614,-1.245200256660553,29501,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:29:30
181,5400,-4.8675537109375,-1.2462009159737022,29633,-1.2573837425293846,29519,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:30:00
182,5430,-4.8675537109375,-1.2560723892307806,29648,-1.2702349411901537,29538,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:30:30
183,5460,-4.8675537109375,-1.2665957884713066,29664,-1.2776708198165352,29549,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:31:00
184,5490,-4.8675537109375,-1.2771128235370384,29680,-1.2884810348022597,29565,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:31:30
185,5520,-4.8675537109375,-1.28959354678625,29699,-1.2999596127465338,29582,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:32:00
186,5550,-4.8675537109375,-1.2994404253298057,29714,-1.3100815519658227,29597,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:32:30
187,5580,-4.8675537109375,-1.3092817303838729,29729,-1.321546044587592,29614,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:33:00
188,5610,-4.8675537109375,-1.3204284792740282,29746,-1.3323293317234288,29630,8534,0.13568493150684932,-10.77405853,177,2020-03-05 21:33:30
189,5640,-4.8675537109375,-1.3315680857154462,29763,-1.3404124595180065,29642,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:34:00
190,5670,-4.8675537109375,-1.3413912257066158,29778,-1.3491649898882656,29655,8534,0.13568493150684932,-10.77405853,176,2020-03-05 21:34:30
