,time,pressure,topside_temp,topside_temp_ADC,underside_temp,underside_temp_ADC,temp_ref,par,fluor,tilt,datetime
19,570,-4.8675537109375,-273.14998920186684,27165,-273.1499891375478,26598,8519,0.0,-10.543933008,177,2020-03-05 20:09:30
20,600,-4.8675537109375,-273.1499892035434,27180,-273.1499891389284,26610,8519,0.0,-10.543933008,177,2020-03-05 20:10:00
21,630,-4.8675537109375,-273.1499892052187,27195,-273.1499891404232,26623,8519,0.0,-10.543933008,177,2020-03-05 20:10:30
22,660,-4.8675537109375,-273.14998920700424,27211,-273.14998914191693,26636,8519,0.0,-10.543933008,177,2020-03-05 20:11:00
23,690,-4.8675537109375,-273.1499892086769,27226,-273.14998914363923,26651,8519,0.0,-10.543933008,177,2020-03-05 20:11:30
24,720,-4.8675537109375,-273.1499892102369,27240,-273.1499891455896,26668,8519,0.0,-10.543933008,177,2020-03-05 20:12:00
25,750,-4.8675537109375,-273.14998921201845,27256,-273.1499891473091,26683,8519,0.0,-10.543933008,177,2020-03-05 20:12:30
26,780,-4.8675537109375,-273.1499892136873,27271,-273.14998914868374,26695,8519,0.0,-10.523012506,177,2020-03-05 20:13:00
27,810,-4.8675537109375,-273.149989215355,27286,-273.14998915028644,26709,8519,0.0,-10.543933008,177,2020-03-05 20:13:30
28,840,-4.8675537109375,-273.14998921702136,27301,-273.1499891520023,26724,8519,0.0,-10.543933008,177,2020-03-05 20:14:00
29,870,-4.8675537109375,-273.14998921879743,27317,-273.14998915383114,26740,8519,0.0,-10.543933008,177,2020-03-05 20:14:30
30,900,-4.8675537109375,-273.1499892204612,27332,-273.14998915531595,26753,8519,0.0,-10.543933008,177,2020-03-05 20:15:00
31,930,-4.8675537109375,-273.14998922212374,27347,-273.14998915714204,26769,8519,0.0,-10.543933008,177,2020-03-05 20:15:30
32,960,-4.8675537109375,-273.1499892238957,27363,-273.14998915885263,26784,8519,0.0,-10.543933008,177,2020-03-05 20:16:00
33,990,-4.8675537109375,-273.14998922544504,27377,-273.1499891603341,26797,8519,0.0,-10.543933008,177,2020-03-05 20:16:30
34,1020,-4.8675537109375,-273.1499892272144,27393,-273.14998916158686,26808,8519,0.0,-10.543933008,176,2020-03-05 20:17:00
35,1050,-4.8675537109375,-273.14998922887185,27408,-273.1499891632941,26823,8519,0.0,-10.523012506,177,2020-03-05 20:17:30
36,1080,-4.8675537109375,-273.1499892306384,27424,-273.1499891647726,26836,8519,0.0,-10.543933008,177,2020-03-05 20:18:00
37,1110,-4.8675537109375,-273.14998923218303,27438,-273.14998916659096,26852,8519,0.0,-10.523012506,177,2020-03-05 20:18:30
38,1140,-4.8675537109375,-273.149989233947,27454,-273.1499891682943,26867,8519,0.0,-10.543933008,177,2020-03-05 20:19:00
39,1170,-4.8675537109375,-273.14998923570954,27470,-273.14998916965607,26879,8519,0.0,-10.543933008,177,2020-03-05 20:19:30
40,1200,-4.8675537109375,-273.14998923736067,27485,-273.1499891718105,26898,8519,0.0,-10.523012506,177,2020-03-05 20:20:00
41,1230,-4.8675537109375,-273.1499892391205,27501,-273.1499891737364,26915,8519,0.0,-10.543933008,177,2020-03-05 20:20:30
42,1260,-4.8675537109375,-273.149989240769,27516,-273.14998917543426,26930,8519,0.0,-10.523012506,177,2020-03-05 20:21:00
43,1290,-4.8675537109375,-273.1499892424164,27531,-273.149989177244,26946,8519,0.0,-10.523012506,177,2020-03-05 20:21:30
44,1320,-4.8675537109375,-273.14998924395275,27545,-273.14998917860026,26958,8519,0.0,-10.523012506,177,2020-03-05 20:22:00
45,1350,-4.8675537109375,-273.14998924570733,27561,-273.1499891804074,26974,8519,0.0,-10.523012506,177,2020-03-05 20:22:30
46,1380,-4.8675537109375,-273.1499892474605,27577,-273.1499891824386,26992,8519,0.0,-10.543933008,177,2020-03-05 20:23:00
47,1410,-4.8675537109375,-273.1499892491029,27592,-273.14998918435526,27009,8519,0.0,-10.523012506,177,2020-03-05 20:23:30
48,1440,-4.8675537109375,-273.14998925074394,27607,-273.1499891858199,27022,8519,0.0,-10.523012506,177,2020-03-05 20:24:00
49,1470,-4.8675537109375,-273.1499892524931,27623,-273.14998918739605,27036,8519,0.0,-10.523012506,177,2020-03-05 20:24:30
50,1500,-4.8675537109375,-273.14998925413175,27638,-273.14998918908356,27051,8519,0.0,-10.543933008,177,2020-03-05 20:25:00
51,1530,-4.8675537109375,-273.14998925587827,27654,-273.14998919088214,27067,8519,0.0,-10.523012506,177,2020-03-05 20:25:30
52,1560,-4.8675537109375,-273.14998925751433,27669,-273.149989192567,27082,8519,0.0,-10.523012506,177,2020-03-05 20:26:00
53,1590,-4.8675537109375,-273.1499892592581,27685,-273.1499891941384,27096,8519,0.0,-10.523012506,177,2020-03-05 20:26:30
54,1620,-4.8675537109375,-273.14998926089174,27700,-273.149989196045,27113,8519,0.0,-10.543933008,176,2020-03-05 20:27:00
55,1650,-4.8675537109375,-273.14998926252406,27715,-273.149989197726,27128,8519,0.0,-10.543933008,177,2020-03-05 20:27:30
56,1680,-4.8675537109375,-273.1499892642639,27731,-273.14998919918173,27141,8519,0.0,-10.523012506,177,2020-03-05 20:28:00
57,1710,-4.8675537109375,-273.1499892658938,27746,-273.14998920074845,27155,8519,0.0,-10.543933008,177,2020-03-05 20:28:30
58,1740,-4.8675537109375,-273.149989267631,27762,-273.14998920186684,27165,8519,0.0,-10.543933008,177,2020-03-05 20:29:00
59,1770,-4.8675537109375,-273.1499892692584,27777,-273.14998920365514,27181,8519,0.0,-10.523012506,177,2020-03-05 20:29:30
60,1800,-4.8675537109375,-273.14998927099293,27793,-273.1499892049954,27193,8519,0.0,-10.523012506,177,2020-03-05 20:30:00
61,1830,-4.8675537109375,-273.1499892726178,27808,-273.14998920678113,27209,8519,0.0,-10.523012506,176,2020-03-05 20:30:30
62,1860,-4.8675537109375,-273.14998927424153,27823,-273.149989208454,27224,8519,0.0,-10.543933008,177,2020-03-05 20:31:00
63,1890,-4.8675537109375,-273.14998927597213,27839,-273.1499892102369,27240,8519,0.0,-10.523012506,177,2020-03-05 20:31:30
64,1920,-4.8675537109375,-273.14998927759336,27854,-273.14998921168456,27253,8519,0.0,-10.543933008,177,2020-03-05 20:32:00
65,1950,-4.8675537109375,-273.14998927932135,27870,-273.14998921313116,27266,8519,0.0,-10.543933008,176,2020-03-05 20:32:30
66,1980,-4.8675537109375,-273.14998928104797,27886,-273.14998921468805,27280,8519,0.0,-10.523012506,177,2020-03-05 20:33:00
67,2010,-4.8675537109375,-273.14998928266544,27901,-273.1499892161328,27293,8519,0.0,-10.523012506,177,2020-03-05 20:33:30
68,2040,-4.8675537109375,-273.14998928438945,27917,-273.14998921768756,27307,8519,0.0,-10.543933008,177,2020-03-05 20:34:00
69,2070,-4.8675537109375,-273.1499892858968,27931,-273.149989219574,27324,8519,0.0,-10.543933008,177,2020-03-05 20:34:30
70,2100,-4.8675537109375,-273.1499892877258,27948,-273.14998922134805,27340,8519,0.0,-10.543933008,176,2020-03-05 20:35:00
71,2130,-4.8675537109375,-273.1499892893384,27963,-273.14998922289914,27354,8519,0.0,-10.543933008,177,2020-03-05 20:35:30
72,2160,-4.8675537109375,-273.1499892910572,27979,-273.14998922489184,27372,8519,0.0,-10.543933008,177,2020-03-05 20:36:00
73,2190,-4.8675537109375,-273.1499892927746,27995,-273.1499892264405,27386,8519,0.0,-10.543933008,177,2020-03-05 20:36:30
74,2220,-4.8675537109375,-273.1499892943835,28010,-273.14998922798804,27400,8519,0.0,-10.543933008,177,2020-03-05 20:37:00
75,2250,-4.8675537109375,-273.1499892960983,28026,-273.14998922953447,27414,8519,0.0,-10.543933008,177,2020-03-05 20:37:30
76,2280,-4.8675537109375,-273.14998929770474,28041,-273.1499892311902,27429,8519,0.0,-10.543933008,177,2020-03-05 20:38:00
77,2310,-4.8675537109375,-273.14998929952395,28058,-273.1499892330652,27446,8519,0.0,-10.543933008,177,2020-03-05 20:38:30
78,2340,-4.8675537109375,-273.149989301021,28072,-273.14998923493863,27463,8519,0.0,-10.543933008,177,2020-03-05 20:39:00
79,2370,-4.8675537109375,-273.1499893028374,28089,-273.1499892369205,27481,8519,0.0,-10.543933008,177,2020-03-05 20:39:30
80,2400,-4.8675537109375,-273.1499893044389,28104,-273.14998923868063,27497,8519,0.0,-10.543933008,177,2020-03-05 20:40:00
81,2430,-4.8675537109375,-273.1499893061459,28120,-273.1499892405493,27514,8519,0.0,-10.543933008,177,2020-03-05 20:40:30
82,2460,-4.8675537109375,-273.14998930785157,28136,-273.1499892421968,27529,8519,0.0,-10.523012506,177,2020-03-05 20:41:00
83,2490,-4.8675537109375,-273.1499893094494,28151,-273.14998924395275,27545,8519,0.0,-10.523012506,177,2020-03-05 20:41:30
84,2520,-4.8675537109375,-273.14998931115247,28167,-273.14998924537844,27558,8519,0.0,-10.523012506,177,2020-03-05 20:42:00
85,2550,-4.8675537109375,-273.1499893126416,28181,-273.14998924702235,27573,8519,0.0,-10.543933008,177,2020-03-05 20:42:30
86,2580,-4.8675537109375,-273.1499893144484,28198,-273.14998924888397,27590,8519,0.0,-10.543933008,176,2020-03-05 20:43:00
87,2610,-4.8675537109375,-273.14998931614764,28214,-273.14998925019705,27602,8519,0.0,-10.543933008,177,2020-03-05 20:43:30
88,2640,-4.8675537109375,-273.1499893178455,28230,-273.1499892517281,27616,8519,0.0,-10.523012506,177,2020-03-05 20:44:00
89,2670,-4.8675537109375,-273.1499893194361,28245,-273.1499892533672,27631,8519,0.0,-10.543933008,177,2020-03-05 20:44:30
90,2700,-4.8675537109375,-273.1499893210255,28260,-273.1499892552235,27648,8519,0.0,-10.543933008,177,2020-03-05 20:45:00
91,2730,-4.8675537109375,-273.1499893227196,28276,-273.14998925631465,27658,8519,0.0,-10.543933008,177,2020-03-05 20:45:30
92,2760,-4.8675537109375,-273.1499893244124,28292,-273.1499892577324,27671,8519,0.0,-10.543933008,177,2020-03-05 20:46:00
93,2790,-4.8675537109375,-273.1499893261039,28308,-273.1499892596939,27689,8519,0.0,-10.543933008,177,2020-03-05 20:46:30
94,2820,-4.8675537109375,-273.149989327794,28324,-273.1499892612183,27703,8519,0.0,-10.543933008,177,2020-03-05 20:47:00
95,2850,-4.8675537109375,-273.1499893293774,28339,-273.1499892632854,27722,8519,0.0,-10.523012506,176,2020-03-05 20:47:30
96,2880,-4.8675537109375,-273.14998933117045,28356,-273.1499892650247,27738,8519,0.0,-10.543933008,177,2020-03-05 20:48:00
97,2910,-4.8675537109375,-273.1499893327514,28371,-273.14998926697973,27756,8519,0.0,-10.543933008,177,2020-03-05 20:48:30
98,2940,-4.8675537109375,-273.1499893344364,28387,-273.1499892682821,27768,8519,0.0,-10.543933008,177,2020-03-05 20:49:00
99,2970,-4.8675537109375,-273.14998933612014,28403,-273.14998927023424,27786,8519,0.0,-10.543933008,177,2020-03-05 20:49:30
100,3000,-4.8675537109375,-273.14998933769743,28418,-273.149989271968,27802,8519,0.0,-10.523012506,177,2020-03-05 20:50:00
101,3030,-4.8675537109375,-273.1499893393787,28434,-273.14998927326747,27814,8519,0.0,-10.543933008,177,2020-03-05 20:50:30
102,3060,-4.8675537109375,-273.14998934084866,28448,-273.1499892749988,27830,8519,0.0,-10.543933008,177,2020-03-05 20:51:00
103,3090,-4.8675537109375,-273.1499893425275,28464,-273.1499892762965,27842,8519,0.0,-10.543933008,177,2020-03-05 20:51:30
104,3120,-4.8675537109375,-273.1499893443098,28481,-273.1499892779174,27857,8519,0.0,-10.523012506,177,2020-03-05 20:52:00
105,3150,-4.8675537109375,-273.14998934598594,28497,-273.1499892792134,27869,8519,0.0,-10.523012506,177,2020-03-05 20:52:30
106,3180,-4.8675537109375,-273.1499893476608,28513,-273.1499892808322,27884,8519,0.0,-10.543933008,177,2020-03-05 20:53:00
107,3210,-4.8675537109375,-273.14998934922977,28528,-273.14998928255767,27900,8519,0.0,-10.523012506,177,2020-03-05 20:53:30
108,3240,-4.8675537109375,-273.14998935090216,28544,-273.14998928438945,27917,8519,0.0,-10.523012506,177,2020-03-05 20:54:00
109,3270,-4.8675537109375,-273.14998935257324,28560,-273.14998928546623,27927,8519,0.0,-10.543933008,177,2020-03-05 20:54:30
110,3300,-4.8675537109375,-273.1499893541387,28575,-273.1499892874032,27945,8519,0.0,-10.543933008,177,2020-03-05 20:55:00
111,3330,-4.8675537109375,-273.1499893558073,28591,-273.1499892886935,27957,8519,0.0,-10.543933008,177,2020-03-05 20:55:30
112,3360,-4.8675537109375,-273.1499893574746,28607,-273.1499892904128,27973,8519,0.0,-10.543933008,177,2020-03-05 20:56:00
113,3390,-4.8675537109375,-273.1499893591407,28623,-273.1499892919161,27987,8519,0.0,-10.523012506,177,2020-03-05 20:56:30
114,3420,-4.8675537109375,-273.1499893608055,28639,-273.14998929320376,27999,8519,0.0,-10.543933008,177,2020-03-05 20:57:00
115,3450,-4.8675537109375,-273.14998936236503,28654,-273.1499892945979,28012,8519,0.0,-10.523012506,177,2020-03-05 20:57:30
116,3480,-4.8675537109375,-273.1499893641312,28671,-273.14998929620543,28027,8519,0.0,-10.523012506,177,2020-03-05 20:58:00
117,3510,-4.8675537109375,-273.1499893656884,28686,-273.1499892971694,28036,8519,0.0,-10.523012506,177,2020-03-05 20:58:30
118,3540,-4.8675537109375,-273.14998936734816,28702,-273.14998929898906,28053,8519,0.0,-10.523012506,177,2020-03-05 20:59:00
119,3570,-4.8675537109375,-273.14998936890305,28717,-273.1499893002726,28065,8519,0.0,-10.523012506,177,2020-03-05 20:59:30
120,3600,-4.8675537109375,-273.14998937066395,28734,-273.14998930155537,28077,8519,0.0,-10.523012506,177,2020-03-05 21:00:00
121,3630,-4.8675537109375,-273.14998937221645,28749,-273.1499893033714,28094,8519,0.0,-10.523012506,177,2020-03-05 21:00:30
122,3660,-4.8675537109375,-273.1499893737679,28764,-273.1499893049725,28109,8519,0.0,-10.543933008,177,2020-03-05 21:01:00
123,3690,-4.8675537109375,-273.1499893755248,28781,-273.1499893068923,28127,8519,0.0,-10.543933008,177,2020-03-05 21:01:30
124,3720,-4.8675537109375,-273.14998937717706,28797,-273.1499893082778,28140,8519,0.0,-10.543933008,177,2020-03-05 21:02:00
125,3750,-4.8675537109375,-273.14998937872497,28812,-273.1499893096624,28153,8519,0.0,-10.543933008,177,2020-03-05 21:02:30
126,3780,-4.8675537109375,-273.1499893803748,28828,-273.14998931083323,28164,8519,0.0,-10.523012506,177,2020-03-05 21:03:00
127,3810,-4.8675537109375,-273.1499893821264,28845,-273.1499893123226,28178,8519,0.0,-10.523012506,176,2020-03-05 21:03:30
128,3840,-4.8675537109375,-273.1499893837737,28861,-273.1499893137046,28191,8519,0.0,-10.523012506,177,2020-03-05 21:04:00
129,3870,-4.8675537109375,-273.14998938531687,28876,-273.1499893150858,28204,8519,0.0,-10.523012506,177,2020-03-05 21:04:30
130,3900,-4.8675537109375,-273.14998938696175,28892,-273.1499893169967,28222,8519,0.0,-10.523012506,177,2020-03-05 21:05:00
131,3930,-4.8675537109375,-273.14998938870804,28909,-273.1499893188,28239,8519,0.0,-10.543933008,177,2020-03-05 21:05:30
132,3960,-4.8675537109375,-273.1499893904529,28926,-273.1499893207077,28257,8519,0.0,-10.523012506,176,2020-03-05 21:06:00
133,3990,-4.8675537109375,-273.14998939199137,28941,-273.14998932229616,28272,8519,0.0,-10.523012506,177,2020-03-05 21:06:30
134,4020,-4.8675537109375,-273.14998939363113,28957,-273.1499893238835,28287,8519,0.0,-10.523012506,177,2020-03-05 21:07:00
135,4050,-4.8675537109375,-273.1499893952697,28973,-273.1499893246239,28294,8519,0.0,-10.523012506,177,2020-03-05 21:07:30
136,4080,-4.8675537109375,-273.14998939680476,28988,-273.1499893261039,28308,8519,0.0,-10.543933008,177,2020-03-05 21:08:00
137,4110,-4.8675537109375,-273.14998939854314,29005,-273.149989327794,28324,8519,0.0,-10.543933008,177,2020-03-05 21:08:30
138,4140,-4.8675537109375,-273.14998940007587,29020,-273.1499893292719,28338,8519,0.0,-10.543933008,177,2020-03-05 21:09:00
139,4170,-4.8675537109375,-273.14998940170955,29036,-273.1499893306432,28351,8519,0.0,-10.543933008,177,2020-03-05 21:09:30
140,4200,-4.8675537109375,-273.14998940334203,29052,-273.1499893323299,28367,8519,0.0,-10.543933008,177,2020-03-05 21:10:00
141,4230,-4.8675537109375,-273.14998940497327,29068,-273.1499893338046,28381,8519,0.0,-10.523012506,177,2020-03-05 21:10:30
142,4260,-4.8675537109375,-273.1499894067051,29085,-273.1499893352784,28395,8519,0.0,-10.543933008,177,2020-03-05 21:11:00
143,4290,-4.8675537109375,-273.14998940833385,29101,-273.14998933727696,28414,8519,0.0,-10.523012506,176,2020-03-05 21:11:30
144,4320,-4.8675537109375,-273.14998940996134,29117,-273.14998933885346,28429,8519,0.0,-10.523012506,177,2020-03-05 21:12:00
145,4350,-4.8675537109375,-273.1499894115876,29133,-273.14998934032377,28443,8519,0.0,-10.523012506,177,2020-03-05 21:12:30
146,4380,-4.8675537109375,-273.1499894133142,29150,-273.1499893418981,28458,8519,0.0,-10.523012506,177,2020-03-05 21:13:00
147,4410,-4.8675537109375,-273.1499894148365,29165,-273.1499893431567,28470,8519,0.0,-10.523012506,177,2020-03-05 21:13:30
148,4440,-4.8675537109375,-273.14998941656046,29182,-273.1499893444146,28482,8519,0.0,-10.543933008,177,2020-03-05 21:14:00
149,4470,-4.8675537109375,-273.1499894180805,29197,-273.14998934609065,28498,8519,0.0,-10.523012506,177,2020-03-05 21:14:30
150,4500,-4.8675537109375,-273.1499894198019,29214,-273.14998934797467,28516,8519,0.0,-10.523012506,177,2020-03-05 21:15:00
151,4530,-4.8675537109375,-273.1499894212185,29228,-273.14998934975256,28533,8519,0.0,-10.523012506,177,2020-03-05 21:15:30
152,4560,-4.8675537109375,-273.14998942303845,29246,-273.1499893512156,28547,8519,0.0,-10.543933008,177,2020-03-05 21:16:00
153,4590,-4.8675537109375,-273.1499894246549,29262,-273.14998935267766,28561,8519,0.0,-10.523012506,177,2020-03-05 21:16:30
154,4620,-4.8675537109375,-273.14998942627017,29278,-273.149989354243,28576,8519,0.0,-10.523012506,177,2020-03-05 21:17:00
155,4650,-4.8675537109375,-273.1499894279851,29295,-273.1499893558073,28591,8519,0.0,-10.523012506,177,2020-03-05 21:17:30
156,4680,-4.8675537109375,-273.1499894293963,29309,-273.1499893574746,28607,8519,0.0,-10.523012506,176,2020-03-05 21:18:00
157,4710,-4.8675537109375,-273.1499894312094,29327,-273.1499893590366,28622,8519,0.0,-10.523012506,177,2020-03-05 21:18:30
158,4740,-4.8675537109375,-273.1499894328198,29343,-273.14998936090944,28640,8519,0.0,-10.523012506,176,2020-03-05 21:19:00
159,4770,-4.8675537109375,-273.14998943442896,29359,-273.1499893625729,28656,8519,0.0,-10.523012506,177,2020-03-05 21:19:30
160,4800,-4.8675537109375,-273.1499894360369,29375,-273.1499893638196,28668,8519,0.0,-10.543933008,177,2020-03-05 21:20:00
161,4830,-4.8675537109375,-273.1499894375433,29390,-273.14998936548085,28684,8519,0.0,-10.523012506,176,2020-03-05 21:20:30
162,4860,-4.8675537109375,-273.1499894390486,29405,-273.14998936714073,28700,8519,0.0,-10.523012506,177,2020-03-05 21:21:00
163,4890,-4.8675537109375,-273.14998944095385,29424,-273.1499893687994,28716,8519,0.0,-10.523012506,177,2020-03-05 21:21:30
164,4920,-4.8675537109375,-273.1499894424568,29439,-273.1499893700426,28728,8519,0.0,-10.543933008,176,2020-03-05 21:22:00
165,4950,-4.8675537109375,-273.1499894440588,29455,-273.14998937190603,28746,8519,0.0,-10.543933008,177,2020-03-05 21:22:30
166,4980,-4.8675537109375,-273.1499894456596,29471,-273.14998937325083,28759,8519,0.0,-10.543933008,177,2020-03-05 21:23:00
167,5010,-4.8675537109375,-273.14998944725926,29487,-273.14998937490486,28775,8519,0.0,-10.523012506,177,2020-03-05 21:23:30
168,5040,-4.8675537109375,-273.14998944885764,29503,-273.1499893769706,28795,8519,0.0,-10.523012506,177,2020-03-05 21:24:00
169,5070,-4.8675537109375,-273.14998945045494,29519,-273.14998937872497,28812,8519,0.0,-10.523012506,177,2020-03-05 21:24:30
170,5100,-4.8675537109375,-273.1499894521507,29536,-273.149989380684,28831,8519,0.0,-10.543933008,177,2020-03-05 21:25:00
171,5130,-4.8675537109375,-273.1499894537455,29552,-273.14998938150836,28839,8519,0.0,-10.543933008,177,2020-03-05 21:25:30
172,5160,-4.8675537109375,-273.14998945533915,29568,-273.1499893831561,28855,8519,0.0,-10.543933008,177,2020-03-05 21:26:00
173,5190,-4.8675537109375,-273.1499894571306,29586,-273.14998938459684,28869,8519,0.0,-10.523012506,177,2020-03-05 21:26:30
174,5220,-4.8675537109375,-273.14998945862226,29601,-273.1499893860366,28883,8519,0.0,-10.543933008,177,2020-03-05 21:27:00
175,5250,-4.8675537109375,-273.14998946031164,29618,-273.14998938727,28895,8519,0.0,-10.543933008,177,2020-03-05 21:27:30
176,5280,-4.8675537109375,-273.1499894619004,29634,-273.1499893888107,28910,8519,0.0,-10.523012506,177,2020-03-05 21:28:00
177,5310,-4.8675537109375,-273.149989463488,29650,-273.1499893901451,28923,8519,0.0,-10.543933008,177,2020-03-05 21:28:30
178,5340,-4.8675537109375,-273.14998946507444,29666,-273.14998939147864,28936,8519,0.0,-10.523012506,177,2020-03-05 21:29:00
179,5370,-4.8675537109375,-273.1499894666597,29682,-273.1499893925039,28946,8519,0.0,-10.523012506,177,2020-03-05 21:29:30
180,5400,-4.8675537109375,-273.14998946834277,29699,-273.14998939383605,28959,8519,0.0,-10.543933008,176,2020-03-05 21:30:00
181,5430,-4.8675537109375,-273.14998946992563,29715,-273.1499893955768,28976,8519,0.0,-10.523012506,177,2020-03-05 21:30:30
182,5460,-4.8675537109375,-273.14998947160615,29732,-273.1499893977253,28997,8519,0.0,-10.523012506,176,2020-03-05 21:31:00
183,5490,-4.8675537109375,-273.14998947318657,29748,-273.1499893992586,29012,8519,0.0,-10.523012506,177,2020-03-05 21:31:30
184,5520,-4.8675537109375,-273.1499894748645,29765,-273.14998940109706,29030,8519,0.0,-10.523012506,177,2020-03-05 21:32:00
185,5550,-4.8675537109375,-273.149989476344,29780,-273.14998940262797,29045,8519,0.0,-10.523012506,177,2020-03-05 21:32:30
186,5580,-4.8675537109375,-273.149989477921,29796,-273.1499894043617,29062,8519,0.0,-10.523012506,177,2020-03-05 21:33:00
187,5610,-4.8675537109375,-273.14998947959526,29813,-273.1499894058903,29077,8519,0.0,-10.523012506,177,2020-03-05 21:33:30
188,5640,-4.8675537109375,-273.1499894810715,29828,-273.1499894075196,29093,8519,0.0,-10.523012506,177,2020-03-05 21:34:00
189,5670,-4.8675537109375,-273.1499894828416,29846,-273.1499894086391,29104,8519,0.0,-10.543933008,177,2020-03-05 21:34:30
190,5700,-4.8675537109375,-273.1499894844138,29862,-273.14998941026636,29120,8519,0.0,-10.543933008,177,2020-03-05 21:35:00
191,5730,-4.8675537109375,-273.14998948598486,29878,-273.1499894117908,29135,8519,0.0,-10.543933008,177,2020-03-05 21:35:30
192,5760,-4.8675537109375,-273.1499894874567,29893,-273.14998941311114,29148,8519,0.0,-10.523012506,177,2020-03-05 21:36:00
193,5790,-4.8675537109375,-273.1499894892215,29911,-273.14998941443065,29161,8519,0.0,-10.523012506,177,2020-03-05 21:36:30
194,5820,-4.8675537109375,-273.14998949069115,29926,-273.14998941574936,29174,8519,0.0,-10.543933008,177,2020-03-05 21:37:00
195,5850,-4.8675537109375,-273.14998949215976,29941,-273.1499894170673,29187,8519,0.0,-10.543933008,177,2020-03-05 21:37:30
196,5880,-4.8675537109375,-273.14998949392077,29959,-273.1499894186882,29203,8519,0.0,-10.543933008,177,2020-03-05 21:38:00
197,5910,-4.8675537109375,-273.1499894954849,29975,-273.14998942020674,29218,8519,0.0,-10.523012506,177,2020-03-05 21:38:30
198,5940,-4.8675537109375,-273.14998949704784,29991,-273.1499894217242,29233,8519,0.0,-10.523012506,177,2020-03-05 21:39:00
199,5970,-4.8675537109375,-273.1499894987072,30008,-273.1499894229374,29245,8519,0.0,-10.543933008,177,2020-03-05 21:39:30
200,6000,-4.8675537109375,-273.14998950026785,30024,-273.1499894245539,29261,8519,0.0,-10.523012506,177,2020-03-05 21:40:00
201,6030,-4.8675537109375,-273.1499895019248,30041,-273.14998942637106,29279,8519,0.0,-10.543933008,177,2020-03-05 21:40:30
202,6060,-4.8675537109375,-273.1499895034831,30057,-273.14998942788424,29294,8519,0.0,-10.543933008,177,2020-03-05 21:41:00
203,6090,-4.8675537109375,-273.1499895051375,30074,-273.1499894299001,29314,8519,0.0,-10.543933008,177,2020-03-05 21:41:30
204,6120,-4.8675537109375,-273.149989506499,30088,-273.1499894319141,29334,8519,0.0,-10.523012506,177,2020-03-05 21:42:00
205,6150,-4.8675537109375,-273.1499895083454,30107,-273.1499894339262,29354,8519,0.0,-10.543933008,177,2020-03-05 21:42:30
206,6180,-4.8675537109375,-273.1499895097049,30121,-273.1499894357355,29372,8519,0.0,-10.543933008,176,2020-03-05 21:43:00
207,6210,-4.8675537109375,-273.1499895114515,30139,-273.1499894371417,29386,8519,0.0,-10.543933008,177,2020-03-05 21:43:30
