,time,pressure,topside_temp,topside_temp_ADC,underside_temp,underside_temp_ADC,temp_ref,par,fluor,tilt,datetime
16,450,-4.8675537109375,137.79562519876094,26951,104.76869402900621,26697,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:07:30
17,480,-4.8675537109375,137.78024360306483,26966,104.74682535433976,26716,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:08:00
18,510,-4.8675537109375,137.76589550336564,26980,104.72037414695478,26739,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:08:30
19,540,-4.8675537109375,137.74950718900118,26996,104.701987109713,26755,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:09:00
20,570,-4.8675537109375,137.73415235038783,27011,104.68016719115383,26774,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:09:30
21,600,-4.8675537109375,137.71880641058448,27026,104.6721322894715,26781,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:10:00
22,630,-4.8675537109375,137.7096031139373,27035,104.66524695051135,26787,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:10:30
23,660,-4.8675537109375,137.690184430797,27054,104.64345384080843,26806,8486,0.038767123287671235,-10.690376522000001,174,2020-03-05 20:11:00
24,690,-4.8675537109375,137.66873823217253,27075,104.62511407186946,26822,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:11:30
25,720,-4.8675537109375,137.65853185906866,27085,104.6033502105513,26841,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 20:12:00
26,750,-4.8675537109375,137.6391505831307,27104,104.59304654503421,26850,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:12:30
27,780,-4.8675537109375,137.62487871633294,27118,104.5919019126726,26851,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:13:00
28,810,-4.8675537109375,137.60959596329621,27133,104.57016222752776,26870,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:13:30
29,840,-4.8675537109375,137.59432202757398,27148,104.54729542919165,26890,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:14:00
30,870,-4.8675537109375,137.57803953690774,27164,104.51987835952485,26914,8486,0.038767123287671235,-10.690376522000001,174,2020-03-05 20:14:30
31,900,-4.8675537109375,137.56481738354535,27177,104.49933206084495,26932,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 20:15:00
32,930,-4.8675537109375,137.54956925464757,27192,104.47994019300768,26949,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:15:30
33,960,-4.8675537109375,137.5333142592197,27208,104.4582818187111,26968,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:16:00
34,990,-4.8675537109375,137.5201144214248,27221,104.43891657811253,26985,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:16:30
35,1020,-4.8675537109375,137.50184858301412,27239,104.42525455296033,26997,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:17:00
36,1050,-4.8675537109375,137.4846090797086,27256,104.40704823637054,27013,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:17:30
37,1080,-4.8675537109375,137.46940707241765,27271,104.39453782928115,27024,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:18:00
38,1110,-4.8675537109375,137.45927724953071,27281,104.37862306925581,27038,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:18:30
39,1140,-4.8675537109375,137.4380172328469,27302,104.37862306925581,27038,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:19:00
40,1170,-4.8675537109375,137.42385337018186,27316,104.35136034106404,27062,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:19:30
41,1200,-4.8675537109375,137.41272993626126,27327,104.3445485463887,27068,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:20:00
42,1230,-4.8675537109375,137.3965587373687,27343,104.3400082130699,27072,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:20:30
43,1260,-4.8675537109375,137.3763586247577,27363,104.32412248094329,27086,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:21:00
44,1290,-4.8675537109375,137.3622277147091,27377,104.28784394105156,27118,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 20:21:30
45,1320,-4.8675537109375,137.3470958227707,27392,104.26745661645748,27136,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 20:22:00
46,1350,-4.8675537109375,137.33499653620635,27404,104.25726817213092,27145,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:22:30
47,1380,-4.8675537109375,137.3158506395996,27423,104.24821469498943,27153,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 20:23:00
48,1410,-4.8675537109375,137.30074523744042,27438,104.23463962466849,27165,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:23:30
49,1440,-4.8675537109375,137.2816240989671,27457,104.22785440344495,27171,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:24:00
50,1470,-4.8675537109375,137.26955470615331,27469,104.21541883486731,27182,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:24:30
51,1500,-4.8675537109375,137.25045608676635,27488,104.21428858543834,27183,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:25:00
52,1530,-4.8675537109375,137.2414141818944,27497,104.18378801400718,27210,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 20:25:30
53,1560,-4.8675537109375,137.22233585779372,27516,104.17362807759821,27219,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:26:00
54,1590,-4.8675537109375,137.2112967971243,27527,104.14316899829987,27246,8486,0.038767123287671235,-10.690376522000001,174,2020-03-05 20:26:30
55,1620,-4.8675537109375,137.19023500889136,27548,104.1442965583226,27245,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:27:00
56,1650,-4.8675537109375,137.1792093319201,27559,104.12513382775091,27262,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:27:30
57,1680,-4.8675537109375,137.16117722125233,27577,104.10035324630758,27284,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:28:00
58,1710,-4.8675537109375,137.1461598459702,27592,104.0834691823402,27299,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:28:30
59,1740,-4.8675537109375,137.1301507035409,27608,104.04523395783889,27333,8486,0.038767123287671235,-10.690376522000001,174,2020-03-05 20:29:00
60,1770,-4.8675537109375,137.11815020176095,27620,104.03399761838256,27343,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:29:30
61,1800,-4.8675537109375,137.09916053461848,27639,104.01378286079711,27361,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:30:00
62,1830,-4.8675537109375,137.08417831610814,27654,103.9745155376491,27396,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 20:30:30
63,1860,-4.8675537109375,137.0702025645533,27668,103.95322060637858,27415,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 20:31:00
64,1890,-4.8675537109375,137.05124727706107,27687,103.92970176783604,27436,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:31:30
65,1920,-4.8675537109375,137.03828569259377,27700,103.91403283277015,27450,8486,0.038767123287671235,-10.690376522000001,174,2020-03-05 20:32:00
66,1950,-4.8675537109375,137.02234168835372,27716,103.8894268303386,27472,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:32:30
67,1980,-4.8675537109375,137.00740290883283,27731,103.87377902211034,27486,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:33:00
68,2010,-4.8675537109375,136.99147750603134,27747,103.84920617516457,27508,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:33:30
69,2040,-4.8675537109375,136.97655614547057,27762,103.82353799816678,27531,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 20:34:00
70,2070,-4.8675537109375,136.95965544159588,27779,103.81126971439159,27542,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:34:30
71,2100,-4.8675537109375,136.94773203268835,27791,103.78897665879117,27562,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:35:00
72,2130,-4.8675537109375,136.93084973428995,27808,103.77672257413184,27573,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:35:30
73,2160,-4.8675537109375,136.91497035194743,27824,103.76892713978236,27580,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:36:00
74,2190,-4.8675537109375,136.89910049968074,27840,103.75779433686557,27590,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:36:30
75,2220,-4.8675537109375,136.8832401663114,27856,103.75222949274934,27595,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 20:37:00
76,2250,-4.8675537109375,136.86837973894615,27871,103.73776575364195,27608,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:37:30
77,2280,-4.8675537109375,136.860457591358,27879,103.72553267940651,27619,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:38:00
78,2310,-4.8675537109375,136.8406626009281,27899,103.70663687960086,27636,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 20:38:30
79,2340,-4.8675537109375,136.82384850359574,27916,103.68775304000985,27653,8486,0.038767123287671235,-10.690376522000001,174,2020-03-05 20:39:00
80,2370,-4.8675537109375,136.81000962446643,27930,103.67554045127383,27664,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:39:30
81,2400,-4.8675537109375,136.79123986746674,27949,103.65667627856396,27681,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:40:00
82,2430,-4.8675537109375,136.77643104554585,27964,103.64669419070304,27690,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:40:30
83,2460,-4.8675537109375,136.75867140210545,27982,103.64004132059847,27696,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:41:00
84,2490,-4.8675537109375,136.74881008638647,27992,103.62341563358797,27711,8486,0.038767123287671235,-10.690376522000001,174,2020-03-05 20:41:30
85,2520,-4.8675537109375,136.7340250067462,28007,103.58908521562262,27742,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:42:00
86,2550,-4.8675537109375,136.7133397779018,28028,103.58355174975799,27747,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:42:30
87,2580,-4.8675537109375,136.6975904608936,28044,103.55921668728126,27769,8486,0.038767123287671235,-10.690376522000001,174,2020-03-05 20:43:00
88,2610,-4.8675537109375,136.68676824612152,28055,103.5271689544901,27798,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:43:30
89,2640,-4.8675537109375,136.66710283667754,28075,103.49625895489237,27826,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:44:00
90,2670,-4.8675537109375,136.65138103669852,28091,103.47530254106573,27845,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:44:30
91,2700,-4.8675537109375,136.6415596584476,28101,103.45546267008257,27863,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:45:00
92,2730,-4.8675537109375,136.6209466356953,28122,103.43123184857689,27885,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:45:30
93,2760,-4.8675537109375,136.60917497945684,28134,103.42242551956792,27893,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:46:00
94,2790,-4.8675537109375,136.5895671962898,28154,103.40482065899789,27909,8486,0.038767123287671235,-10.690376522000001,174,2020-03-05 20:46:30
95,2820,-4.8675537109375,136.57585039859407,28168,103.37733385330819,27934,8486,0.038767123287671235,-10.690376522000001,174,2020-03-05 20:47:00
96,2850,-4.8675537109375,136.56018277105068,28184,103.35646081218329,27953,8486,0.038767123287671235,-10.690376522000001,174,2020-03-05 20:47:30
97,2880,-4.8675537109375,136.54452442671356,28200,103.32792135898796,27979,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:48:00
98,2910,-4.8675537109375,136.5308309820972,28214,103.31475851070564,27991,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:48:30
99,2940,-4.8675537109375,136.51323554467592,28232,103.3048901862623,28000,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:49:00
100,2970,-4.8675537109375,136.499558299875,28246,103.28845023309555,28015,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:49:30
101,3000,-4.8675537109375,136.48686433686964,28259,103.26982923735392,28032,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:50:00
102,3030,-4.8675537109375,136.46734706289112,28279,103.25888114030232,28042,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:50:30
103,3060,-4.8675537109375,136.4605194214102,28286,103.24684287485758,28053,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:51:00
104,3090,-4.8675537109375,136.44004707624447,28307,103.22387422015277,28074,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:51:30
105,3120,-4.8675537109375,136.42153813668767,28326,103.20966439143359,28087,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:52:00
106,3150,-4.8675537109375,136.4088815920984,28339,103.19436906932327,28101,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:52:30
107,3180,-4.8675537109375,136.39331262508034,28355,103.17362367554057,28120,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:53:00
108,3210,-4.8675537109375,136.37483638519194,28374,103.17034940626667,28123,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:53:30
109,3240,-4.8675537109375,136.3641455176654,28385,103.15725592411525,28135,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 20:54:00
110,3270,-4.8675537109375,136.3447186537819,28405,103.13762647722149,28153,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 20:54:30
111,3300,-4.8675537109375,136.33112834423116,28419,103.12454735631115,28165,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:55:00
112,3330,-4.8675537109375,136.31366535616462,28437,103.1092956310606,28179,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:55:30
113,3360,-4.8675537109375,136.299121679451,28452,103.0907861635365,28196,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 20:56:00
114,3390,-4.8675537109375,136.2836172450892,28468,103.07990360781275,28206,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 20:56:30
115,3420,-4.8675537109375,136.2739315928879,28478,103.06467470139933,28220,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:57:00
116,3450,-4.8675537109375,136.25360327623395,28499,103.05380167267361,28230,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 20:57:30
117,3480,-4.8675537109375,136.23909262263663,28514,103.02989496145608,28252,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:58:00
118,3510,-4.8675537109375,136.22458993648507,28529,103.0212063637523,28260,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:58:30
119,3540,-4.8675537109375,136.20912917685257,28545,103.02229229996584,28259,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 20:59:00
120,3570,-4.8675537109375,136.1965739702851,28558,103.01360591785743,28267,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 20:59:30
121,3600,-4.8675537109375,136.17630508229882,28579,103.00383676295587,28276,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 21:00:00
122,3630,-4.8675537109375,136.1656942506201,28590,102.97888568253552,28299,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 21:00:30
123,3660,-4.8675537109375,136.14641274492368,28610,102.97238013882486,28305,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 21:01:00
124,3690,-4.8675537109375,136.13196084853564,28625,102.95937330989011,28317,8486,0.038767123287671235,-10.690376522000001,174,2020-03-05 21:01:30
125,3720,-4.8675537109375,136.11751685664365,28640,102.94637215489468,28329,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 21:02:00
126,3750,-4.8675537109375,136.10019448841138,28658,102.9301286827453,28344,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 21:02:30
127,3780,-4.8675537109375,136.0886525525612,28670,102.91605816468115,28357,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 21:03:00
128,3810,-4.8675537109375,136.07134910246356,28688,102.90956631934222,28363,8486,0.038767123287671235,-10.690376522000001,174,2020-03-05 21:03:30
129,3840,-4.8675537109375,136.05597777124729,28704,102.9030758878522,28369,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 21:04:00
130,3870,-4.8675537109375,136.04253519291518,28718,102.88577497811156,28385,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 21:04:30
131,3900,-4.8675537109375,136.02622125737219,28735,102.87280588408368,28397,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 21:05:00
132,3930,-4.8675537109375,136.0079999558492,28754,102.85336281981927,28415,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 21:05:30
133,3960,-4.8675537109375,135.99649824115824,28766,102.8231432461622,28443,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 21:06:00
134,3990,-4.8675537109375,135.978297434036,28785,102.80157658449912,28463,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 21:06:30
135,4020,-4.8675537109375,135.9629801646538,28801,102.78433448702395,28479,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 21:07:00
136,4050,-4.8675537109375,135.951498041791,28813,102.77464018997762,28488,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:07:30
137,4080,-4.8675537109375,135.93237226095806,28833,102.76171936501487,28500,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 21:08:00
138,4110,-4.8675537109375,135.91994792969348,28846,102.74450030978153,28516,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:08:30
139,4140,-4.8675537109375,135.9075294430864,28859,102.7315925457346,28528,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 21:09:00
140,4170,-4.8675537109375,135.88938984959043,28878,102.72299047534176,28536,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 21:09:30
141,4200,-4.8675537109375,135.87126271260894,28897,102.71869037131012,28540,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:10:00
142,4230,-4.8675537109375,135.85886710321603,28910,102.70149615885612,28556,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 21:10:30
143,4260,-4.8675537109375,135.84457170645834,28925,102.69505088663448,28562,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 21:11:00
144,4290,-4.8675537109375,135.82647531121216,28944,102.68753316426216,28569,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 21:11:30
145,4320,-4.8675537109375,135.80934279501827,28962,102.671430144228,28584,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 21:12:00
146,4350,-4.8675537109375,135.79792729270724,28974,102.65855399214632,28596,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:12:30
147,4380,-4.8675537109375,135.7798628389919,28993,102.63603410877488,28617,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 21:13:00
148,4410,-4.8675537109375,135.7684600775463,29005,102.6113889920021,28640,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:13:30
149,4440,-4.8675537109375,135.75326405521122,29021,102.5878344655817,28662,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 21:14:00
150,4470,-4.8675537109375,135.73523013586902,29040,102.57392463139433,28675,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:14:30
151,4500,-4.8675537109375,135.7200532299899,29056,102.56536796080002,28683,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 21:15:00
152,4530,-4.8675537109375,135.70393732541385,29073,102.55039969924752,28697,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 21:15:30
153,4560,-4.8675537109375,135.68877840059912,29089,102.53223405947813,28714,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:16:00
154,4590,-4.8675537109375,135.6745748129573,29104,102.50553999305299,28739,8486,0.038767123287671235,-10.690376522000001,174,2020-03-05 21:16:30
155,4620,-4.8675537109375,135.6622712181446,29117,102.49060175920545,28753,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:17:00
156,4650,-4.8675537109375,135.64429935432037,29136,102.47460481840363,28768,8486,0.038767123287671235,-10.690376522000001,174,2020-03-05 21:17:30
157,4680,-4.8675537109375,135.62822963481779,29153,102.46287918679718,28779,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 21:18:00
158,4710,-4.8675537109375,135.61405859356245,29168,102.44902757127284,28792,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 21:18:30
159,4740,-4.8675537109375,135.59611952718842,29187,102.42134365224314,28818,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:19:00
160,4770,-4.8675537109375,135.58856988351567,29195,102.40432017645821,28834,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:19:30
161,4800,-4.8675537109375,135.56970522028269,29215,102.38836950089978,28849,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 21:20:00
162,4830,-4.8675537109375,135.55368085524123,29232,102.37136485850982,28865,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 21:20:30
163,4860,-4.8675537109375,135.5376662173112,29249,102.36180401253563,28874,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 21:21:00
164,4890,-4.8675537109375,135.52542628558234,29262,102.35012270121126,28885,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 21:21:30
165,4920,-4.8675537109375,135.507547363742,29281,102.33313987871406,28901,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:22:00
166,4950,-4.8675537109375,135.49344097968935,29296,102.31828785013687,28915,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 21:22:30
167,4980,-4.8675537109375,135.47558371526043,29315,102.29602368773703,28936,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 21:23:00
168,5010,-4.8675537109375,135.45961640319848,29332,102.29284445162688,28939,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 21:23:30
169,5040,-4.8675537109375,135.44553562056126,29347,102.28542755386735,28946,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 21:24:00
170,5070,-4.8675537109375,135.43146235046987,29362,102.27589425634449,28955,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 21:24:30
171,5100,-4.8675537109375,135.41364698078672,29381,102.26107074673638,28969,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:25:00
172,5130,-4.8675537109375,135.40240136506708,29393,102.23884931065538,28990,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 21:25:30
173,5160,-4.8675537109375,135.386478279316,29410,102.23038836218058,28998,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:26:00
174,5190,-4.8675537109375,135.3677575363967,29430,102.21558748553025,29012,8486,0.038767123287671235,-10.690376522000001,174,2020-03-05 21:26:30
175,5220,-4.8675537109375,135.3555961754342,29443,102.20607652021113,29021,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:27:00
176,5250,-4.8675537109375,135.3434404197281,29456,102.1933999575802,29033,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 21:27:30
177,5280,-4.8675537109375,135.32475019065112,29476,102.17545072841818,29050,8486,0.038767123287671235,-10.690376522000001,177,2020-03-05 21:28:00
178,5310,-4.8675537109375,135.3088739039125,29493,102.16173214542857,29063,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 21:28:30
179,5340,-4.8675537109375,135.3004726787895,29502,102.1385304737185,29085,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 21:29:00
180,5370,-4.8675537109375,135.27808248790882,29526,102.1258826339286,29097,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:29:30
181,5400,-4.8675537109375,135.2622342637507,29543,102.10692094412713,29115,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:30:00
182,5430,-4.8675537109375,135.25105301393182,29555,102.09218130895715,29129,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 21:30:30
183,5460,-4.8675537109375,135.23429002397006,29573,102.05851809567281,29161,8486,0.038767123287671235,-10.690376522000001,174,2020-03-05 21:31:00
184,5490,-4.8675537109375,135.21939852955592,29589,102.04380240264857,29175,8486,0.038767123287671235,-10.690376522000001,174,2020-03-05 21:31:30
185,5520,-4.8675537109375,135.20265564505905,29607,102.03749790348627,29181,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 21:32:00
186,5550,-4.8675537109375,135.1868526770083,29624,102.01439282445654,29203,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:32:30
187,5580,-4.8675537109375,135.17198794277186,29640,101.99969892523188,29217,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:33:00
188,5610,-4.8675537109375,135.1580598616934,29655,101.98081742198991,29235,8486,0.038767123287671235,-10.690376522000001,178,2020-03-05 21:33:30
189,5640,-4.8675537109375,135.14599480701702,29668,101.96928461951558,29246,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:34:00
190,5670,-4.8675537109375,135.12744395907794,29688,101.95775628420353,29257,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:34:30
191,5700,-4.8675537109375,135.11353938443153,29703,101.94832733017324,29266,8486,0.038767123287671235,-10.690376522000001,175,2020-03-05 21:35:00
192,5730,-4.8675537109375,135.09964213964435,29718,101.93576003649162,29278,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 21:35:30
193,5760,-4.8675537109375,135.08204947353067,29737,101.92633804759953,29287,8486,0.038767123287671235,-10.690376522000001,176,2020-03-05 21:36:00
